source_file,run_label,scenario,condition,seed,num_agents,num_rounds,round_number,si_population,sfi_population,si_share,sfi_share,si_total_contribution,sfi_total_contribution,si_avg_contribution,sfi_avg_contribution,shock_occurred,shock_severity,gross_damage_total,net_damage_total,ldf_pool_start,ldf_contributions_total,ldf_payouts_total,ldf_pool_end
simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333.json,simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333,abstract,Baseline_Greedy,1,7,20,11,0,7,0.0,1.0,0.0,1.0,0.0,0.14285714285714285,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333.json,simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333,abstract,Baseline_Greedy,1,7,20,12,0,7,0.0,1.0,0.0,2.0,0.0,0.2857142857142857,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333.json,simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333,abstract,Baseline_Greedy,1,7,20,13,0,7,0.0,1.0,0.0,2.0,0.0,0.2857142857142857,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333.json,simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333,abstract,Baseline_Greedy,1,7,20,14,0,7,0.0,1.0,0.0,2.0,0.0,0.2857142857142857,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333.json,simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333,abstract,Baseline_Greedy,1,7,20,15,0,7,0.0,1.0,0.0,2.0,0.0,0.2857142857142857,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333.json,simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333,abstract,Baseline_Greedy,1,7,20,16,0,7,0.0,1.0,0.0,2.0,0.0,0.2857142857142857,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333.json,simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333,abstract,Baseline_Greedy,1,7,20,17,0,7,0.0,1.0,0.0,2.0,0.0,0.2857142857142857,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333.json,simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333,abstract,Baseline_Greedy,1,7,20,18,0,7,0.0,1.0,0.0,2.0,0.0,0.2857142857142857,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333.json,simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333,abstract,Baseline_Greedy,1,7,20,19,0,7,0.0,1.0,0.0,2.0,0.0,0.2857142857142857,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333.json,simulation_llama3.1_8b_Baseline_Greedy_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_143333,abstract,Baseline_Greedy,1,7,20,20,0,7,0.0,1.0,0.0,2.0,0.0,0.2857142857142857,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,1,3,4,0.42857142857142855,0.5714285714285714,30.0,40.0,10.0,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,2,5,2,0.7142857142857143,0.2857142857142857,42.0,10.0,8.4,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,3,6,1,0.8571428571428571,0.14285714285714285,65.0,17.0,10.833333333333334,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,4,5,2,0.7142857142857143,0.2857142857142857,50.0,35.0,10.0,17.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,5,5,2,0.7142857142857143,0.2857142857142857,49.0,15.0,9.8,7.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,6,5,2,0.7142857142857143,0.2857142857142857,48.0,25.0,9.6,12.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,7,6,1,0.8571428571428571,0.14285714285714285,37.0,10.0,6.166666666666667,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,8,5,2,0.7142857142857143,0.2857142857142857,23.0,0.0,4.6,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,9,6,1,0.8571428571428571,0.14285714285714285,39.0,15.0,6.5,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,10,4,3,0.5714285714285714,0.42857142857142855,55.0,30.0,13.75,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,11,6,1,0.8571428571428571,0.14285714285714285,54.0,10.0,9.0,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,12,5,2,0.7142857142857143,0.2857142857142857,40.0,24.0,8.0,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,13,3,4,0.42857142857142855,0.5714285714285714,26.0,20.0,8.666666666666666,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,14,6,1,0.8571428571428571,0.14285714285714285,70.0,5.0,11.666666666666666,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,15,5,2,0.7142857142857143,0.2857142857142857,60.0,16.0,12.0,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,16,5,2,0.7142857142857143,0.2857142857142857,31.0,15.0,6.2,7.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,17,4,3,0.5714285714285714,0.42857142857142855,37.0,25.0,9.25,8.333333333333334,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,18,7,0,1.0,0.0,50.0,0.0,7.142857142857143,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,19,5,2,0.7142857142857143,0.2857142857142857,36.0,28.0,7.2,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618.json,simulation_llama3.1_8b_Baseline_Random_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260603_105618,abstract,Baseline_Random,1,7,20,20,6,1,0.8571428571428571,0.14285714285714285,75.0,5.0,12.5,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,1,5,2,0.7142857142857143,0.2857142857142857,60.0,20.0,12.0,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,2,4,3,0.5714285714285714,0.42857142857142855,60.0,40.0,15.0,13.333333333333334,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,3,3,4,0.42857142857142855,0.5714285714285714,50.0,50.0,16.666666666666668,12.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,4,4,3,0.5714285714285714,0.42857142857142855,50.0,40.0,12.5,13.333333333333334,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,5,2,5,0.2857142857142857,0.7142857142857143,40.0,65.0,20.0,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,6,3,4,0.42857142857142855,0.5714285714285714,35.0,55.0,11.666666666666666,13.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,7,3,4,0.42857142857142855,0.5714285714285714,40.0,35.0,13.333333333333334,8.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,8,3,4,0.42857142857142855,0.5714285714285714,40.0,45.0,13.333333333333334,11.25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,9,3,4,0.42857142857142855,0.5714285714285714,50.0,60.0,16.666666666666668,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,10,3,4,0.42857142857142855,0.5714285714285714,30.0,60.0,10.0,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,11,3,4,0.42857142857142855,0.5714285714285714,30.0,60.0,10.0,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,12,3,4,0.42857142857142855,0.5714285714285714,40.0,60.0,13.333333333333334,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,13,3,4,0.42857142857142855,0.5714285714285714,50.0,75.0,16.666666666666668,18.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,14,3,4,0.42857142857142855,0.5714285714285714,35.0,65.0,11.666666666666666,16.25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,15,3,4,0.42857142857142855,0.5714285714285714,40.0,55.0,13.333333333333334,13.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,16,4,3,0.5714285714285714,0.42857142857142855,60.0,50.0,15.0,16.666666666666668,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,17,4,3,0.5714285714285714,0.42857142857142855,60.0,40.0,15.0,13.333333333333334,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,18,5,2,0.7142857142857143,0.2857142857142857,85.0,25.0,17.0,12.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,19,5,2,0.7142857142857143,0.2857142857142857,70.0,20.0,14.0,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,20,5,2,0.7142857142857143,0.2857142857142857,85.0,25.0,17.0,12.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,1,1,6,0.14285714285714285,0.8571428571428571,1.0,56.0,1.0,9.333333333333334,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,2,1,6,0.14285714285714285,0.8571428571428571,20.0,37.0,20.0,6.166666666666667,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,3,1,6,0.14285714285714285,0.8571428571428571,10.0,57.0,10.0,9.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,4,2,5,0.2857142857142857,0.7142857142857143,15.0,32.0,7.5,6.4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,5,2,5,0.2857142857142857,0.7142857142857143,15.0,47.0,7.5,9.4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,6,2,5,0.2857142857142857,0.7142857142857143,25.0,32.0,12.5,6.4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239.json,simulation_llama3.1_8b_Full_Mixed_LLM5_Random0_Greedy2_scnabstract_sh0_ldf0_seed1_7agents_30rounds_20260604_013239,abstract,Full_Mixed_LLM5_Random0_Greedy2,1,7,30,7,1,6,0.14285714285714285,0.8571428571428571,10.0,62.0,10.0,10.333333333333334,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
