run,source_file,round_number,agent_id,agent_group,institution_choice,contribution,wealth_end_of_round,contribution_capacity,stage1_cap_from_end_wealth,prop_of_wealth,prop_of_capacity,prop_of_stage1_cap,note,reputation,reputation_delta,tom_scores_count,in_gossip_bulletin,bad_rep,rep_drop,bad_rep_prev,rep_drop_prev,gossip_prev,prop
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,0,developed,SI,42083069.0,91760192.60000002,1.0,91760192.0,0.4586201032014833,42083069.0,0.4586201062003009,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.1600000000000001,25,0,0,0,0,0,0,0.4586201032014833
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,0,developed,SI,91760192.0,49222990.200000025,1.0,49222990.0,1.8641734609613363,91760192.0,1.8641734685357392,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.12,0.1200000000000001,25,0,0,0,0,0,0,1.8641734609613363
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,0,developed,SI,25219266.0,51465670.93333336,1.0,51465670.0,0.4900211255900669,25219266.0,0.4900211344766327,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),4.2,-0.92,25,0,0,0,0,0,0,0.4900211255900669
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,21,0,developed,SI,16433919.0,92374405.4666667,1.0,92374405.0,0.1779055455564493,16433919.0,0.1779055464552112,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.7999999999999998,25,0,0,0,0,0,0,0.1779055455564493
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,0,developed,SI,91760192.0,42821027.73333337,1.0,42821027.0,2.1428769195226645,91760192.0,2.142876956220597,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,2.1428769195226645
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,0,developed,SI,42000000.0,102377457.93333337,1.0,102377457.0,0.4102465605988161,42000000.0,0.4102465643388661,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.4102465605988161
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,24,0,developed,SI,40000000.0,94918249.20000003,1.0,94918249.0,0.4214152740609124,40000000.0,0.4214152749488667,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.4214152740609124
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,25,0,developed,SI,25000000.0,113468237.26666673,1.0,113468237.0,0.2203259749355795,25000000.0,0.2203259754533773,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.2203259749355795
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,26,0,developed,SI,20000000.0,165695430.80000007,1.0,165695430.0,0.1207033887623652,20000000.0,0.1207033893451376,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.1207033887623652
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,27,0,developed,SI,50000000.0,281034172.5333334,1.0,281034172.0,0.1779143068235572,50000000.0,0.1779143071611946,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.1779143068235572
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,28,0,developed,SI,141000000.0,239353017.9333334,1.0,239353017.0,0.5890880391542525,141000000.0,0.589088041451343,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.5890880391542525
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,29,0,developed,SI,150000000.0,274014125.5333334,1.0,274014125.0,0.5474170344614322,150000000.0,0.5474170355269095,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.12,0.1200000000000001,25,0,0,0,0,0,0,0.5474170344614322
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,30,0,developed,SI,112268001.0,444865908.0666668,1.0,444865908.0,0.2523636874938408,112268001.0,0.2523636875316595,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-0.1200000000000001,25,0,0,0,0,0,0,0.2523636874938408
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,1,developing,SFI,10000.0,469441.1428571429,0.1,469441.0,0.021301924963665,100000.0,0.0213019314461242,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,,0,0,0,0,0,0,0,0.021301924963665
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,1,developing,SFI,200000.0,521374.17142857146,0.1,521374.0,0.3836016645243427,2000000.0,0.3836017906531587,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.3836016645243427
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,3,1,developing,SFI,100000.0,657936.4571428571,0.1,657936.0,0.151990361552935,1000000.0,0.1519904671578998,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),7.88,2.88,25,0,0,0,0,0,0,0.151990361552935
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,4,1,developing,SFI,0.0,1083126.6285714286,0.1,1083126.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.12,-2.76,25,0,0,1,0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,1,developing,SFI,500000.0,1362466.9142857145,0.1,1362466.0,0.3669813885074263,5000000.0,0.3669816347710695,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,-4.12,25,1,1,1,0,1,0,0.3669813885074263
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,1,developing,SFI,500000.0,1524893.4285714286,0.1,1524893.0,0.3278917664878501,5000000.0,0.327891858641885,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),6.44,5.44,25,0,0,0,1,1,1,0.3278917664878501
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,1,developing,SFI,500000.0,1697496.285714286,0.1,1697496.0,0.2945514545203296,5000000.0,0.2945515040978005,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-1.4400000000000004,25,0,0,1,0,0,0,0.2945514545203296
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,1,developing,SFI,1000000.0,1667706.685714286,0.1,1667706.0,0.5996258266313154,10000000.0,0.5996260731807644,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,1,0,0.5996258266313154
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,1,developing,SFI,1000000.0,1504897.428571429,0.1,1504897.0,0.6644971152281662,10000000.0,0.6644973044666844,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),6.68,1.6799999999999995,25,0,0,0,0,0,0,0.6644971152281662
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,1,developing,SFI,500000.0,1616601.428571429,0.1,1616601.0,0.3092908314709606,5000000.0,0.3092909134659696,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),4.84,-1.84,25,0,0,1,0,0,0,0.3092908314709606
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,1,developing,SFI,1000000.0,1977296.5142857148,0.1,1977296.0,0.5057410422640852,10000000.0,0.5057411738050348,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.1600000000000001,25,0,0,0,0,1,0,0.5057410422640852
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,1,developing,SFI,1000000.0,2741799.600000001,0.1,2741799.0,0.3647239572140866,10000000.0,0.3647240370282431,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.3647239572140866
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,1,developing,SFI,0.0,4827024.285714286,0.1,4827024.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,1,developing,SFI,2000000.0,4718076.514285715,0.1,4718076.0,0.4239015611434581,20000000.0,0.4239016073501147,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,-4.0,25,1,1,1,0,0,0,0.4239015611434581
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,1,developing,SFI,1000000.0,5206589.885714287,0.1,5206589.0,0.1920642919742489,10000000.0,0.1920643246470962,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,4.0,25,0,0,0,1,1,1,0.1920642919742489
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,1,developing,SFI,1000000.0,5836180.285714287,0.1,5836180.0,0.1713449467021751,10000000.0,0.1713449550904872,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.12,0.1200000000000001,25,0,0,0,0,0,0,0.1713449467021751
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,1,developing,SFI,5836180.0,2155618.3428571443,0.1,2155618.0,2.707427323273047,58361800.0,2.707427753897026,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-0.1200000000000001,25,0,0,0,0,0,0,2.707427323273047
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,1,developing,SFI,1000000.0,1910718.3428571443,0.1,1910718.0,0.523363374690105,10000000.0,0.5233634686018555,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.64,0.6399999999999997,25,0,0,0,0,0,0,0.523363374690105
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,1,developing,SFI,0.0,3195836.1714285733,0.1,3195836.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-0.6399999999999997,25,0,0,0,0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,1,developing,SFI,3195836.0,3725254.571428573,0.1,3725254.0,0.8578839214133089,31958360.0,0.8578840530068553,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.36,-3.64,25,1,1,1,0,0,0,0.8578839214133089
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,21,1,developing,SFI,1000000.0,8636660.628571432,0.1,8636660.0,0.1157854919865489,10000000.0,0.1157855004133542,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,3.64,25,0,0,0,1,1,1,0.1157854919865489
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,22,1,developing,SFI,3195836.0,8718632.514285717,0.1,8718632.0,0.3665524375254417,31958360.0,0.3665524591472607,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.3665524375254417
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,23,1,developing,SFI,3000000.0,11495243.371428575,0.1,11495243.0,0.2609775107029486,30000000.0,0.2609775191355241,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.12,0.1200000000000001,25,0,0,0,0,0,0,0.2609775107029486
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,24,1,developing,SFI,11495243.0,4269513.28571429,0.1,4269513.0,2.692401271700656,114952430.0,2.6924014518751904,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-0.1200000000000001,25,0,0,0,0,0,0,2.692401271700656
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,25,1,developing,SFI,3195836.0,5205864.828571433,0.1,5205864.0,0.6138914676501473,31958360.0,0.613891565357835,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),7.92,2.92,25,0,0,0,0,0,0,0.6138914676501473
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,26,1,developing,SFI,3000000.0,9624973.285714293,0.1,9624973.0,0.3116891767848022,30000000.0,0.3116891860371972,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.04,-2.88,25,0,0,1,0,0,0,0.3116891767848022
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,27,1,developing,SFI,0.0,19226778.885714293,0.1,19226778.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-0.04,25,0,0,0,0,1,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,28,1,developing,SFI,10000000.0,13699165.057142865,0.1,13699165.0,0.7299714952179448,100000000.0,0.7299714982628503,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,-4.0,25,1,1,1,0,0,0,0.7299714952179448
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,29,1,developing,SFI,10000000.0,10521643.914285723,0.1,10521643.0,0.9504218239530552,100000000.0,0.950421906540642,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,4.0,25,0,0,0,1,1,1,0.9504218239530552
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,30,1,developing,SFI,5000000.0,17994030.085714296,0.1,17994030.0,0.2778699366502431,50000000.0,0.2778699379738724,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.2778699366502431
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,2,developing,SFI,20000.0,748431.1428571428,0.1,748431.0,0.0267225651830171,200000.0,0.0267225702837001,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,,0,0,0,0,0,0,0,0.0267225651830171
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,2,developing,SFI,0.0,1000364.1714285716,0.1,1000364.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,3,2,developing,SFI,1000364.0,236562.45714285717,0.1,236562.0,4.228752153161364,10003640.0,4.228760324988798,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,-4.0,25,1,1,1,0,0,0,4.228752153161364
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,4,2,developing,SFI,0.0,661752.6285714286,0.1,661752.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.24,4.24,25,0,0,0,1,1,1,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,5,2,developing,SFI,300000.0,1141092.9142857145,0.1,1141092.0,0.2629058477571828,3000000.0,0.2629060584072099,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,-4.24,25,1,1,1,0,0,0,0.2629058477571828
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,6,2,developing,SFI,500.0,1803019.4285714289,0.1,1803019.0,0.0002773125969009,5000.0,0.0002773126628171,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.12,4.12,25,0,0,0,1,1,1,0.0002773125969009
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,7,2,developing,SFI,1000000.0,1475622.285714286,0.1,1475622.0,0.677680196132266,10000000.0,0.6776803273467054,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-0.1200000000000001,25,0,0,0,0,0,0,0.677680196132266
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,8,2,developing,SFI,300000.0,2145832.685714286,0.1,2145832.0,0.1398058674365558,3000000.0,0.1398059121124114,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.6,0.5999999999999996,25,0,0,0,0,0,0,0.1398058674365558
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,2,developing,SFI,107291.0,2875732.4285714286,0.1,2875732.0,0.0373091039117636,1072910.0,0.0373091094719535,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-0.5999999999999996,25,0,0,0,0,0,0,0.0373091039117636
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,2,developing,SFI,143786.0,3343650.4285714286,0.1,3343650.0,0.0430027011111423,1437860.0,0.0430027066230018,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.36,0.3600000000000003,25,0,0,0,0,0,0,0.0430027011111423
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,2,developing,SFI,143786.0,4560559.514285714,0.1,4560559.0,0.0315281490241708,1437860.0,0.0315281525795412,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-0.3600000000000003,25,0,0,0,0,0,0,0.0315281490241708
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,2,developing,SFI,0.0,6325062.600000001,0.1,6325062.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,2,developing,SFI,0.0,8410287.285714287,0.1,8410287.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,-4.0,25,1,1,1,0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,2,developing,SFI,143786.0,10157553.514285715,0.1,10157553.0,0.0141555739576244,1437860.0,0.0141555746743334,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.36,0.3600000000000001,25,1,1,0,1,1,1,0.0141555739576244
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,2,developing,SFI,0.0,11646066.885714289,0.1,11646066.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,3.64,25,0,0,0,1,0,1,0.0
