term,count_SI,count_SFI,log_odds_SI_minus_SFI,z
peers use strategy,6,2,1.2656440119068701,1.5533154046365443
strategy past contribution,6,2,1.2656440119068701,1.5533154046365443
reward high payoffs,7,3,1.0157742494335151,1.47402753065023
requires balance between,7,3,1.0157742494335151,1.47402753065023
institution history high,7,3,1.0157742494335151,1.47402753065023
payoff requires balance,7,3,1.0157742494335151,1.47402753065023
group average previous,13,8,0.655662126335864,1.4598850066329203
return per unit,36,30,0.35354654259026574,1.430386468196694
per unit contribution,36,30,0.35354654259026574,1.430386468196694
contribution group average,8,4,0.8622987946606262,1.409593828223931
contribution emissions reduction,4,1,1.5490277588483634,1.3913622469558358
follow strategy deviate,4,1,1.5490277588483634,1.3913622469558358
unit contribution mcpr,4,1,1.5490277588483634,1.3913622469558358
choose contribute billion,4,1,1.5490277588483634,1.3913622469558358
historical emissions index,4,1,1.5490277588483634,1.3913622469558358
previous rounds contribution,4,1,1.5490277588483634,1.3913622469558358
beliefs choose contribute,4,1,1.5490277588483634,1.3913622469558358
given institution historical,4,1,1.5490277588483634,1.3913622469558358
maintain flexibility future,4,1,1.5490277588483634,1.3913622469558358
choosing contribution similar,4,1,1.5490277588483634,1.3913622469558358
high contributors emerging,4,1,1.5490277588483634,1.3913622469558358
contribution peers except,4,1,1.5490277588483634,1.3913622469558358
contributors reward higher,9,5,0.7573210852097301,1.3588993789455663
contribution maximum allowed,9,5,0.7573210852097301,1.3588993789455663
contribution institution strategy,10,6,0.680604433292503,1.318917991410513
significant amount advantage,10,6,0.680604433292503,1.318917991410513
institution history cooperate,5,2,1.0835106562106915,1.297721567614506
institution strategy past,5,2,1.0835106562106915,1.297721567614506
previous maintain cooperate,5,2,1.0835106562106915,1.297721567614506
high contribution others,5,2,1.0835106562106915,1.297721567614506
peers institution strategy,5,2,1.0835106562106915,1.297721567614506
significant amount maximize,6,3,0.8617167537985964,1.2203425431616755
return low vulnerability,6,3,0.8617167537985964,1.2203425431616755
contribution maximize cumulative,6,3,0.8617167537985964,1.2203425431616755
contribution significant amount,17,13,0.4386864904696157,1.1910766793393237
given institution history,7,4,0.728801170595581,1.1639905636870724
low vulnerability index,7,4,0.728801170595581,1.1639905636870724
amount aligns institution,7,4,0.728801170595581,1.1639905636870724
given high marginal,7,4,0.728801170595581,1.1639905636870724
previous data internal,8,5,0.6395321897366966,1.1227731999271837
contribution slightly above,3,1,1.2620321158061198,1.0974918781573015
considering previous rounds,3,1,1.2620321158061198,1.0974918781573015
considering high mcpr,3,1,1.2620321158061198,1.0974918781573015
contribute billion usd,3,1,1.2620321158061198,1.0974918781573015
average contribution previous,3,1,1.2620321158061198,1.0974918781573015
contributors strategy incentivization,3,1,1.2620321158061198,1.0974918781573015
peers follow cooperate,3,1,1.2620321158061198,1.0974918781573015
between contribution emissions,3,1,1.2620321158061198,1.0974918781573015
amount maximize payoff,3,1,1.2620321158061198,1.0974918781573015
index choose contribute,3,1,1.2620321158061198,1.0974918781573015
aligns past behavior,3,1,1.2620321158061198,1.0974918781573015
rounds group average,3,1,1.2620321158061198,1.0974918781573015
contributors defectors penalized,3,1,1.2620321158061198,1.0974918781573015
cooperate considering institution,3,1,1.2620321158061198,1.0974918781573015
previous contribution current,3,1,1.2620321158061198,1.0974918781573015
amount advantage mcpr,3,1,1.2620321158061198,1.0974918781573015
contribution amount balances,3,1,1.2620321158061198,1.0974918781573015
previous data expect,3,1,1.2620321158061198,1.0974918781573015
contribution internal beliefs,9,6,0.5752103057447382,1.0921727174538343
contribute group average,9,6,0.5752103057447382,1.0921727174538343
developed countries binding,360,0,10.714419650320291,1.0714270846169787
mode defaults developed,360,0,10.714419650320291,1.0714270846169787
defaults developed countries,360,0,10.714419650320291,1.0714270846169787
countries binding treaty,360,0,10.714419650320291,1.0714270846169787
payoff requires contribution,24,21,0.30411218740300683,1.0179822040229518
average previous maintain,4,2,0.8607214810702182,0.9959432928284973
previous-round peer data,4,2,0.8607214810702182,0.9959432928284973
flexibility future rounds,4,2,0.8607214810702182,0.9959432928284973
aligns institution strategy,4,2,0.8607214810702182,0.9959432928284973
contribution marginal return,5,3,0.6795833981024177,0.9318750568860561
considering past contribution,5,3,0.6795833981024177,0.9318750568860561
current mcpr choose,5,3,0.6795833981024177,0.9318750568860561
history high contribution,6,4,0.5747436749606614,0.8913530648553496
contributors use strategy,6,4,0.5747436749606614,0.8913530648553496
high contribution maximize,6,4,0.5747436749606614,0.8913530648553496
marginal return low,7,5,0.5060345656716514,0.8649795128427099
internal beliefs choose,7,5,0.5060345656716514,0.8649795128427099
low contribution others,11,9,0.37069216708725783,0.8251585949054344
balance self-interest cooperate,23,0,7.9141569129718805,0.7912437752114633
self-interest cooperate considering,21,0,7.822936788380342,0.7821075735234373
contribution balance self-interest,16,0,7.5504278290828255,0.7548070898221878
contributors mostly group,13,0,7.3424984631802195,0.7339678221684524
prior experience peer,2,1,0.8580822995033639,0.7035325371133214
standard institution setting,2,1,0.8580822995033639,0.7035325371133214
contribution million usd,2,1,0.8580822995033639,0.7035325371133214
peers except defectors,2,1,0.8580822995033639,0.7035325371133214
considering past peer,2,1,0.8580822995033639,0.7035325371133214
reward significant payoffs,2,1,0.8580822995033639,0.7035325371133214
budget marginal return,2,1,0.8580822995033639,0.7035325371133214
institution strategy contribution,2,1,0.8580822995033639,0.7035325371133214
cumulative payoff align,2,1,0.8580822995033639,0.7035325371133214
reduction fund considering,2,1,0.8580822995033639,0.7035325371133214
observed peer behavior,2,1,0.8580822995033639,0.7035325371133214
contribution balance interests,2,1,0.8580822995033639,0.7035325371133214
internal beliefs previous-round,2,1,0.8580822995033639,0.7035325371133214
high budget marginal,2,1,0.8580822995033639,0.7035325371133214
peers follow institution,2,1,0.8580822995033639,0.7035325371133214
low contributors free-riders,2,1,0.8580822995033639,0.7035325371133214
made significant contribution,2,1,0.8580822995033639,0.7035325371133214
behavior internal beliefs,2,1,0.8580822995033639,0.7035325371133214
similar previous rounds,2,1,0.8580822995033639,0.7035325371133214
significantly emissions reduction,2,1,0.8580822995033639,0.7035325371133214
budget choose contribute,2,1,0.8580822995033639,0.7035325371133214
current budget choose,2,1,0.8580822995033639,0.7035325371133214
beliefs previous-round peer,2,1,0.8580822995033639,0.7035325371133214
high contribution align,2,1,0.8580822995033639,0.7035325371133214
choosing contribution amount,2,1,0.8580822995033639,0.7035325371133214
given high budget,2,1,0.8580822995033639,0.7035325371133214
data expect moderate,2,1,0.8580822995033639,0.7035325371133214
chose contribute moderate,2,1,0.8580822995033639,0.7035325371133214
given institution high,2,1,0.8580822995033639,0.7035325371133214
data observed high,2,1,0.8580822995033639,0.7035325371133214
experience peer data,2,1,0.8580822995033639,0.7035325371133214
mostly low-contributors mostly,2,1,0.8580822995033639,0.7035325371133214
significant risk punishment,2,1,0.8580822995033639,0.7035325371133214
average previous member,2,1,0.8580822995033639,0.7035325371133214
following high-contributor strategy,2,1,0.8580822995033639,0.7035325371133214
considering group average,2,1,0.8580822995033639,0.7035325371133214
maintaining consistent contribution,2,1,0.8580822995033639,0.7035325371133214
data choose contribute,2,1,0.8580822995033639,0.7035325371133214
institution strategy maximizes,2,1,0.8580822995033639,0.7035325371133214
balances self-interest cooperate,9,0,6.974536693405079,0.6970669470100601
follow self-interested strategy,9,0,6.974536693405079,0.6970669470100601
between cooperate self-interest,9,0,6.974536693405079,0.6970669470100601
peers follow self-interested,9,0,6.974536693405079,0.6970669470100601
amount balance self-interest,9,0,6.974536693405079,0.6970669470100601
balance between cooperate,8,0,6.856747797932045,0.685247168414045
cooperate self-interest considering,8,0,6.856747797932045,0.685247168414045
cooperate considering previous,7,0,6.723250173867,0.6718459827570272
contribute previous group,7,0,6.723250173867,0.6718459827570272
high fiscal capacity,6,0,6.56919267823208,0.6563734270411088
unit contribution high,6,0,6.56919267823208,0.6563734270411088
between self-interest cooperate,6,0,6.56919267823208,0.6563734270411088
institution historical strategy,6,0,6.56919267823208,0.6563734270411088
following institution strategy,6,0,6.56919267823208,0.6563734270411088
average maintain consistency,5,0,6.387059322535902,0.6380694538371504
long-run climate stability,5,0,6.387059322535902,0.6380694538371504
considering previous contribution,5,0,6.387059322535902,0.6380694538371504
given institution strategy,5,0,6.387059322535902,0.6380694538371504
individual collective interests,5,0,6.387059322535902,0.6380694538371504
amount balances self-interest,5,0,6.387059322535902,0.6380694538371504
self-interest considering institution,5,0,6.387059322535902,0.6380694538371504
balance between self-interest,5,0,6.387059322535902,0.6380694538371504
maintain cooperate credibility,5,0,6.387059322535902,0.6380694538371504
peers follow deviate,14,13,0.2442222501599094,0.6343081213454438
advantage high mcpr,14,13,0.2442222501599094,0.6343081213454438
amount aligns past,3,2,0.5737258380279737,0.6298452042674291
vulnerability index choose,3,2,0.5737258380279737,0.6298452042674291
past contribution choose,3,2,0.5737258380279737,0.6298452042674291
considering institution typical,3,2,0.5737258380279737,0.6298452042674291
significant amount demonstrate,3,2,0.5737258380279737,0.6298452042674291
amount demonstrate commitment,3,2,0.5737258380279737,0.6298452042674291
group average level,3,2,0.5737258380279737,0.6298452042674291
contribution recent contribution,3,2,0.5737258380279737,0.6298452042674291
follow cooperate strategy,3,2,0.5737258380279737,0.6298452042674291
considering mcpr previous,3,2,0.5737258380279737,0.6298452042674291
contributors following strategy,4,0,6.1642701473954284,0.6156598370748422
contribution top peers,4,0,6.1642701473954284,0.6156598370748422
capacity historically higher,4,0,6.1642701473954284,0.6156598370748422
follow standard institution,4,0,6.1642701473954284,0.6156598370748422
peers others contribute,4,0,6.1642701473954284,0.6156598370748422
followers strategy contribute,4,0,6.1642701473954284,0.6156598370748422
balance individual collective,4,0,6.1642701473954284,0.6156598370748422
contribution much possible,4,0,6.1642701473954284,0.6156598370748422
fiscal capacity historically,4,0,6.1642701473954284,0.6156598370748422
standard institution strategy,4,0,6.1642701473954284,0.6156598370748422
high contribution top,4,0,6.1642701473954284,0.6156598370748422
amount maximize mcpr,4,0,6.1642701473954284,0.6156598370748422
credibility long-run climate,4,0,6.1642701473954284,0.6156598370748422
moderate contribution maintain,4,0,6.1642701473954284,0.6156598370748422
historically higher emissions,4,0,6.1642701473954284,0.6156598370748422
mostly following low-contributors,4,0,6.1642701473954284,0.6156598370748422
contribution peers others,4,0,6.1642701473954284,0.6156598370748422
institution high fiscal,4,0,6.1642701473954284,0.6156598370748422
amount slightly above,4,0,6.1642701473954284,0.6156598370748422
high contribution current,4,0,6.1642701473954284,0.6156598370748422
follow strategy institution,4,0,6.1642701473954284,0.6156598370748422
strategy high contribution,4,0,6.1642701473954284,0.6156598370748422
institution strategy historical,4,0,6.1642701473954284,0.6156598370748422
institution strategy high,4,0,6.1642701473954284,0.6156598370748422
requires contribution much,4,0,6.1642701473954284,0.6156598370748422
past contribution current,4,3,0.4567942229619444,0.5989733237764164
moderate amount aligns,4,3,0.4567942229619444,0.5989733237764164
given institution typical,4,3,0.4567942229619444,0.5989733237764164
recent contribution institution,4,3,0.4567942229619444,0.5989733237764164
rounds data internal,3,0,5.877274504353185,0.5867535848939861
strategy low contributors,3,0,5.877274504353185,0.5867535848939861
cooperate considering high,3,0,5.877274504353185,0.5867535848939861
high-contributors mostly institution,3,0,5.877274504353185,0.5867535848939861
past rounds group,3,0,5.877274504353185,0.5867535848939861
mcpr previous group,3,0,5.877274504353185,0.5867535848939861
self-interest cooperate given,3,0,5.877274504353185,0.5867535848939861
between contribution enough,3,0,5.877274504353185,0.5867535848939861
maintain credibility long-run,3,0,5.877274504353185,0.5867535848939861
optimal given low,3,0,5.877274504353185,0.5867535848939861
following group average,3,0,5.877274504353185,0.5867535848939861
strategy contribute significantly,3,0,5.877274504353185,0.5867535848939861
strategy high contributors,3,0,5.877274504353185,0.5867535848939861
low contributors selfish,3,0,5.877274504353185,0.5867535848939861
contribution nothing maximizes,3,0,5.877274504353185,0.5867535848939861
high contribution choose,3,0,5.877274504353185,0.5867535848939861
peers follow standard,3,0,5.877274504353185,0.5867535848939861
maintain credibility support,3,0,5.877274504353185,0.5867535848939861
between maximizing payoff,3,0,5.877274504353185,0.5867535848939861
maintain credibility considering,3,0,5.877274504353185,0.5867535848939861
past contribution outcomes,3,0,5.877274504353185,0.5867535848939861
observed high contribution,3,0,5.877274504353185,0.5867535848939861
emissions reduction maintaining,3,0,5.877274504353185,0.5867535848939861
strategy contribute significant,3,0,5.877274504353185,0.5867535848939861
cooperate given high,3,0,5.877274504353185,0.5867535848939861
institution typical strategy,3,0,5.877274504353185,0.5867535848939861
payoff contribution global,3,0,5.877274504353185,0.5867535848939861
contribution optimal given,3,0,5.877274504353185,0.5867535848939861
maximize payoff contribution,3,0,5.877274504353185,0.5867535848939861
low contributors observed,3,0,5.877274504353185,0.5867535848939861
internal beliefs peers,3,0,5.877274504353185,0.5867535848939861
following strategy low,3,0,5.877274504353185,0.5867535848939861
maintain cooperate institution,3,0,5.877274504353185,0.5867535848939861
peers cooperate institution,3,0,5.877274504353185,0.5867535848939861
balancing self-interest cooperate,3,0,5.877274504353185,0.5867535848939861
contribution contribute moderate,3,0,5.877274504353185,0.5867535848939861
align institution strategy,3,0,5.877274504353185,0.5867535848939861
peers contribution institution,3,0,5.877274504353185,0.5867535848939861
amount similar previous,3,0,5.877274504353185,0.5867535848939861
contribution maintain credibility,3,0,5.877274504353185,0.5867535848939861
peers low contributors,3,0,5.877274504353185,0.5867535848939861
payoffs low contributors,3,0,5.877274504353185,0.5867535848939861
top peers low,3,0,5.877274504353185,0.5867535848939861
contribution balance individual,3,0,5.877274504353185,0.5867535848939861
maintain consistency cooperate,3,0,5.877274504353185,0.5867535848939861
cooperate institution credibility,3,0,5.877274504353185,0.5867535848939861
balance between maximizing,3,0,5.877274504353185,0.5867535848939861
moderate amount align,3,0,5.877274504353185,0.5867535848939861
high contribution reward,7,6,0.3239237862066595,0.5826846708926405
maximum allowed amount,7,6,0.3239237862066595,0.5826846708926405
peer deviated sfi,2,0,5.47332468805043,0.5459760045912007
cumulative payoff already,2,0,5.47332468805043,0.5459760045912007
significant amount reduce,2,0,5.47332468805043,0.5459760045912007
historical high contribution,2,0,5.47332468805043,0.5459760045912007
high cumulative payoff,2,0,5.47332468805043,0.5459760045912007
strategy high marginal,2,0,5.47332468805043,0.5459760045912007
considering institution high,2,0,5.47332468805043,0.5459760045912007
high contribution optimal,2,0,5.47332468805043,0.5459760045912007
maximizes current payoff,2,0,5.47332468805043,0.5459760045912007
maintain consistent level,2,0,5.47332468805043,0.5459760045912007
emissions reduction given,2,0,5.47332468805043,0.5459760045912007
contribution institution typical,2,0,5.47332468805043,0.5459760045912007
marginal return group,2,0,5.47332468805043,0.5459760045912007
significant amount global,2,0,5.47332468805043,0.5459760045912007
contributors reward free-riders,2,0,5.47332468805043,0.5459760045912007
previous high contributor,2,0,5.47332468805043,0.5459760045912007
behavior maximizes payoff,2,0,5.47332468805043,0.5459760045912007
strategy contribution significant,2,0,5.47332468805043,0.5459760045912007
suggest cooperate strategy,2,0,5.47332468805043,0.5459760045912007
free-riders sfi penalized,2,0,5.47332468805043,0.5459760045912007
follow strategy either,2,0,5.47332468805043,0.5459760045912007
selfish institution framework,2,0,5.47332468805043,0.5459760045912007
optimal maximize cumulative,2,0,5.47332468805043,0.5459760045912007
considering potential benefits,2,0,5.47332468805043,0.5459760045912007
emerging peers contribution,2,0,5.47332468805043,0.5459760045912007
contribution enough benefit,2,0,5.47332468805043,0.5459760045912007
reward free-riders sfi,2,0,5.47332468805043,0.5459760045912007
given high wealth,2,0,5.47332468805043,0.5459760045912007
average level maintain,2,0,5.47332468805043,0.5459760045912007
institution framework sfi,2,0,5.47332468805043,0.5459760045912007
considering past rounds,2,0,5.47332468805043,0.5459760045912007
future stage budget,2,0,5.47332468805043,0.5459760045912007
maintain credibility minimizing,2,0,5.47332468805043,0.5459760045912007
payoff requires high,2,0,5.47332468805043,0.5459760045912007
peer behavior internal,2,0,5.47332468805043,0.5459760045912007
cooperate strategy within,2,0,5.47332468805043,0.5459760045912007
long-term benefits cooperate,2,0,5.47332468805043,0.5459760045912007
significantly institution except,2,0,5.47332468805043,0.5459760045912007
strategy historical high,2,0,5.47332468805043,0.5459760045912007
maintain credibility cooperate,2,0,5.47332468805043,0.5459760045912007
credibility considering potential,2,0,5.47332468805043,0.5459760045912007
contribute small amount,2,0,5.47332468805043,0.5459760045912007
contribution choose significant,2,0,5.47332468805043,0.5459760045912007
maximizing payoff contribution,2,0,5.47332468805043,0.5459760045912007
strategy maximizes cumulative,2,0,5.47332468805043,0.5459760045912007
allowed advantage high,2,0,5.47332468805043,0.5459760045912007
budget maximizes payoff,2,0,5.47332468805043,0.5459760045912007
contribution optimal maximize,2,0,5.47332468805043,0.5459760045912007
similar previous group,2,0,5.47332468805043,0.5459760045912007
insufficient funds stage,2,0,5.47332468805043,0.5459760045912007
considering potential long-term,2,0,5.47332468805043,0.5459760045912007
self-interest considering past,2,0,5.47332468805043,0.5459760045912007
internal beliefs contributors,2,0,5.47332468805043,0.5459760045912007
unit contribution recent,2,0,5.47332468805043,0.5459760045912007
nothing maximizes payoff,2,0,5.47332468805043,0.5459760045912007
contribution around billion,2,0,5.47332468805043,0.5459760045912007
follow self-interest strategy,2,0,5.47332468805043,0.5459760045912007
benefit mcpr over-contributing,2,0,5.47332468805043,0.5459760045912007
moderate amount similar,2,0,5.47332468805043,0.5459760045912007
contribution peers similar,2,0,5.47332468805043,0.5459760045912007
requires contribution enough,2,0,5.47332468805043,0.5459760045912007
contribution received payoff,2,0,5.47332468805043,0.5459760045912007
self-interest institution credibility,2,0,5.47332468805043,0.5459760045912007
interests need collective,2,0,5.47332468805043,0.5459760045912007
behavior maximizing cumulative,2,0,5.47332468805043,0.5459760045912007
requires high contribution,2,0,5.47332468805043,0.5459760045912007
high contributors use,2,0,5.47332468805043,0.5459760045912007
mostly cooperate low-contributors,2,0,5.47332468805043,0.5459760045912007
contribute full budget,2,0,5.47332468805043,0.5459760045912007
group average recent,2,0,5.47332468805043,0.5459760045912007
following low-contributors sfi,2,0,5.47332468805043,0.5459760045912007
moderate contribution peers,2,0,5.47332468805043,0.5459760045912007
following strategy contribute,2,0,5.47332468805043,0.5459760045912007
contributors emerging peers,2,0,5.47332468805043,0.5459760045912007
unit contribution previous,2,0,5.47332468805043,0.5459760045912007
amount maintain consistency,2,0,5.47332468805043,0.5459760045912007
follow similar strategy,2,0,5.47332468805043,0.5459760045912007
contribution peers framework,2,0,5.47332468805043,0.5459760045912007
internal beliefs contribution,2,0,5.47332468805043,0.5459760045912007
strategy choose contribute,2,0,5.47332468805043,0.5459760045912007
payoff already high,2,0,5.47332468805043,0.5459760045912007
historical contribution contribute,2,0,5.47332468805043,0.5459760045912007
consistent level contribution,2,0,5.47332468805043,0.5459760045912007
contribution balances self-interest,2,0,5.47332468805043,0.5459760045912007
potential long-term benefits,2,0,5.47332468805043,0.5459760045912007
expect others follow,2,0,5.47332468805043,0.5459760045912007
moderate amount advantage,2,0,5.47332468805043,0.5459760045912007
contributors observed sfi,2,0,5.47332468805043,0.5459760045912007
low-contributors use sfi,2,0,5.47332468805043,0.5459760045912007
contributors use institution,2,0,5.47332468805043,0.5459760045912007
amount balance individual,2,0,5.47332468805043,0.5459760045912007
contribution previous maintain,2,0,5.47332468805043,0.5459760045912007
cooperate strategy optimal,2,0,5.47332468805043,0.5459760045912007
balance between individual,2,0,5.47332468805043,0.5459760045912007
contribution high amount,2,0,5.47332468805043,0.5459760045912007
typical behavior historical,2,0,5.47332468805043,0.5459760045912007
choose significant contribution,2,0,5.47332468805043,0.5459760045912007
already high contribution,2,0,5.47332468805043,0.5459760045912007
deviated expected behavior,2,0,5.47332468805043,0.5459760045912007
contribution around amount,2,0,5.47332468805043,0.5459760045912007
maintain consistency previous,2,0,5.47332468805043,0.5459760045912007
marginal return institution,2,0,5.47332468805043,0.5459760045912007
contributors strategy inclusion,2,0,5.47332468805043,0.5459760045912007
previous data observed,2,0,5.47332468805043,0.5459760045912007
moderate amount maximize,2,0,5.47332468805043,0.5459760045912007
payoff institution credibility,2,0,5.47332468805043,0.5459760045912007
choose high contribution,2,0,5.47332468805043,0.5459760045912007
emissions choose contribute,2,0,5.47332468805043,0.5459760045912007
past behavior allows,2,0,5.47332468805043,0.5459760045912007
peers similar strategies,2,0,5.47332468805043,0.5459760045912007
align previous group,2,0,5.47332468805043,0.5459760045912007
contribution level considering,2,0,5.47332468805043,0.5459760045912007
balancing cooperate self-interest,2,0,5.47332468805043,0.5459760045912007
follow strategy contribution,2,0,5.47332468805043,0.5459760045912007
beliefs peers follow,2,0,5.47332468805043,0.5459760045912007
past behavior maximizing,2,0,5.47332468805043,0.5459760045912007
strategy institution interaction,2,0,5.47332468805043,0.5459760045912007
balance self-interest institution,2,0,5.47332468805043,0.5459760045912007
enough benefit mcpr,2,0,5.47332468805043,0.5459760045912007
contribution low others,2,0,5.47332468805043,0.5459760045912007
data contribute moderate,2,0,5.47332468805043,0.5459760045912007
significant contribution maximize,2,0,5.47332468805043,0.5459760045912007
peer data contribute,2,0,5.47332468805043,0.5459760045912007
balance interests need,2,0,5.47332468805043,0.5459760045912007
high contribution peer,2,0,5.47332468805043,0.5459760045912007
previous contribution marginal,2,0,5.47332468805043,0.5459760045912007
avoid punishment effects,2,0,5.47332468805043,0.5459760045912007
reduction maintaining high,2,0,5.47332468805043,0.5459760045912007
contribution high contribution,2,0,5.47332468805043,0.5459760045912007
payoff considering previous,2,0,5.47332468805043,0.5459760045912007
amount reduce emissions,2,0,5.47332468805043,0.5459760045912007
follow strategy exceptions,2,0,5.47332468805043,0.5459760045912007
follow strategy high,2,0,5.47332468805043,0.5459760045912007
set example others,2,0,5.47332468805043,0.5459760045912007
amount align previous,2,0,5.47332468805043,0.5459760045912007
contribution reward higher,2,0,5.47332468805043,0.5459760045912007
choose contribute free-rider,2,0,5.47332468805043,0.5459760045912007
peers following strategy,2,0,5.47332468805043,0.5459760045912007
recent contribution choose,2,0,5.47332468805043,0.5459760045912007
justify significant contribution,2,0,5.47332468805043,0.5459760045912007
high contributors emerged,2,0,5.47332468805043,0.5459760045912007
small amount maintain,2,0,5.47332468805043,0.5459760045912007
need collective action,2,0,5.47332468805043,0.5459760045912007
marginal return previous,2,0,5.47332468805043,0.5459760045912007
follow strategy observations,2,0,5.47332468805043,0.5459760045912007
players follow strategy,2,0,5.47332468805043,0.5459760045912007
typical strategy past,2,0,5.47332468805043,0.5459760045912007
strategy contribution institution,2,0,5.47332468805043,0.5459760045912007
strategy incentivization framework,2,0,5.47332468805043,0.5459760045912007
average recent contribution,2,0,5.47332468805043,0.5459760045912007
higher emissions choose,2,0,5.47332468805043,0.5459760045912007
contribution amount slightly,2,0,5.47332468805043,0.5459760045912007
mostly use sfi,2,0,5.47332468805043,0.5459760045912007
following institution typical,2,0,5.47332468805043,0.5459760045912007
strategy historical emissions,2,0,5.47332468805043,0.5459760045912007
optimal due low,2,0,5.47332468805043,0.5459760045912007
strategy maximize cumulative,2,0,5.47332468805043,0.5459760045912007
contributors mostly use,2,0,5.47332468805043,0.5459760045912007
payoff considering institution,2,0,5.47332468805043,0.5459760045912007
amount balancing between,2,0,5.47332468805043,0.5459760045912007
others follow strategy,2,0,5.47332468805043,0.5459760045912007
maximum allowed advantage,2,0,5.47332468805043,0.5459760045912007
high-contributors reward higher,2,0,5.47332468805043,0.5459760045912007
impact cumulative payoff,2,0,5.47332468805043,0.5459760045912007
cooperate considering mcpr,2,0,5.47332468805043,0.5459760045912007
strategy choose contribution,2,0,5.47332468805043,0.5459760045912007
considering marginal return,2,0,5.47332468805043,0.5459760045912007
zero self-interested choice,2,0,5.47332468805043,0.5459760045912007
strategy within institution,2,0,5.47332468805043,0.5459760045912007
requires balancing cooperate,2,0,5.47332468805043,0.5459760045912007
reduction given high,2,0,5.47332468805043,0.5459760045912007
strategy incentives framework,2,0,5.47332468805043,0.5459760045912007
long-term climate stability,2,0,5.47332468805043,0.5459760045912007
high-contributing peers mostly,2,0,5.47332468805043,0.5459760045912007
cumulative payoff institution,2,0,5.47332468805043,0.5459760045912007
average contribution around,2,0,5.47332468805043,0.5459760045912007
contribute significantly maintain,2,0,5.47332468805043,0.5459760045912007
use institution strategy,2,0,5.47332468805043,0.5459760045912007
choice maximize cumulative,2,0,5.47332468805043,0.5459760045912007
mcpr over-contributing aligns,2,0,5.47332468805043,0.5459760045912007
historical strategy previous,2,0,5.47332468805043,0.5459760045912007
maintain consistency avoid,2,0,5.47332468805043,0.5459760045912007
contribute similar amount,2,0,5.47332468805043,0.5459760045912007
observed previous rounds,2,0,5.47332468805043,0.5459760045912007
contribution zero self-interested,2,0,5.47332468805043,0.5459760045912007
average previous high,2,0,5.47332468805043,0.5459760045912007
collective interests considering,2,0,5.47332468805043,0.5459760045912007
