source_file,run_label,scenario,condition,seed,num_agents,num_rounds,round_number,agent_id,institution_choice,agent_group,strategy,contribution,stage1_payoff,stage2_payoff,payoff,cumulative_payoff,wealth,reputation,rank_numeric,rank_text,received_punishments,received_rewards,assigned_punishments_total,assigned_rewards_total,climate_damage_taken_round,climate_damage_taken_cumulative,ldf_contribution_round,ldf_payout_round,net_climate_transfer_round,vulnerability,historical_emissions,contribution_capacity,parsing_failures,rule_of_law_blocks,subsidy,trust_level_count,institutional_strategy
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,10,SI,developed,LLM,358333.0,2201704.3333333335,-42.0,2201662.3333333335,3138222.3333333335,3138222.3333333335,5.0,7,7 out of 26,42.0,0.0,20.0,0.0,0.0,0.0,358333.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Continue to contribute significantly and observe peer behavior, adjusting strategy as needed."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,11,SFI,developing,LLM,200000.0,260413.37142857147,0.0,260413.37142857147,668203.3714285714,668203.3714285714,5.0,16,16 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue contributing to SFI, as it seems to be a viable option for generating payoffs."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,12,SFI,developing,LLM,532700.0,-72286.62857142853,0.0,-72286.62857142853,460413.37142857147,460413.37142857147,5.0,25,25 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,532700.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue to explore cooperative strategies with agents like 0, 4, and 7-19. Adjust approach if Stage 1 payoffs remain low."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,13,SI,developed,LLM,383363.0,2176674.3333333335,-86.0,2176588.3333333335,30926588.333333332,30926588.333333332,5.0,1,1 out of 26,99.0,13.0,20.0,0.0,0.0,0.0,383363.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Continue with the current strategy of contributing to Stage 1, as it seems effective in generating high payoffs."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,14,SI,developed,LLM,500000.0,2060037.3333333335,-25.0,2060012.3333333335,3820012.3333333335,3820012.3333333335,5.0,3,3 out of 26,27.0,2.0,12.0,8.0,0.0,0.0,500000.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Continue with the current strategy of contributing to Stage 1 and adjusting for Stage 2, as it has yielded a high payoff."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,15,SFI,developing,LLM,0.0,460413.37142857147,0.0,460413.37142857147,467013.37142857147,467013.37142857147,5.0,23,23 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue to explore the SFI institution, as it appears to be a viable option for achieving high payoffs."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,16,SI,developed,LLM,538224.0,2021813.3333333335,-5.0,2021808.3333333335,4261808.333333334,4261808.333333334,5.0,2,2 out of 26,6.0,1.0,15.0,5.0,0.0,0.0,538224.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,Continue to contribute significantly and explore strategies for Stage 2 payoffs.
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,17,SFI,developing,LLM,30000.0,430413.37142857147,0.0,430413.37142857147,808113.3714285714,808113.3714285714,5.0,15,15 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue with SFI institution, as it yielded a high payoff this round. Explore adjusting contribution level to balance risk and reward."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,18,SFI,developing,LLM,10000.0,450413.37142857147,0.0,450413.37142857147,569213.3714285714,569213.3714285714,5.0,19,19 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue contributing to SFI, as it has yielded a high payoff. Explore adjusting contribution levels to balance risk and reward."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,19,SFI,developing,LLM,10000.0,450413.37142857147,0.0,450413.37142857147,614113.3714285714,614113.3714285714,5.0,18,18 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue contributing to SFI, as it appears to be a successful strategy."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,20,SFI,developing,LLM,700000.0,-239586.62857142853,0.0,-239586.62857142853,870413.3714285714,870413.3714285714,5.0,13,13 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue to explore SFI as a viable institution, but be cautious of potential free-riders and aggressive agents."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,21,SI,developed,LLM,3690000.0,-1129962.6666666665,-32.0,-1129994.6666666665,2560005.3333333335,2560005.3333333335,5.0,11,11 out of 26,33.0,1.0,20.0,0.0,0.0,0.0,3690000.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Shift to a more cooperative approach, focusing on building trust with other agents and exploring alternative institutional strategies."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,22,SI,developed,LLM,600000.0,1960037.3333333335,-9.0,1960028.3333333335,3170028.3333333335,3170028.3333333335,5.0,6,6 out of 26,9.0,0.0,20.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Continue to contribute significantly to the developed group, as it appears to be a more lucrative strategy."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,23,SI,developed,LLM,4030000.0,-1469962.6666666665,-51.0,-1469994.6666666665,2560005.3333333335,2560005.3333333335,5.0,12,12 out of 26,51.0,0.0,8.0,12.0,0.0,0.0,4030000.0,0.0,0.0,0.3,1.5,1.0,0,0,19.0,25,"Shift to a more cooperative approach, focusing on building trust with Agents 1 and 9."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,24,SFI,developing,LLM,2330000.0,-1869586.6285714286,0.0,-1869586.6285714286,460413.3714285714,460413.3714285714,5.0,26,26 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,2330000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue to explore cooperative strategies with SFI, as it seems to be a viable option."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,1,25,SI,developed,LLM,3000000.0,-439962.6666666665,-48.0,-440010.6666666665,2719989.3333333335,2719989.3333333335,5.0,10,10 out of 26,48.0,0.0,20.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Shift to a more cooperative approach, focusing on building alliances with agents that have demonstrated consistent behavior."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,0,SFI,developing,LLM,100000.0,199072.6857142857,0.0,199072.6857142857,693666.0571428572,693666.0571428572,4.52,21,21 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue to contribute significantly and observe peer behavior, adjusting strategy as needed. Consider increasing contributions in response to aggressive peers."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,1,SFI,developing,LLM,2000.0,297072.6857142857,0.0,297072.6857142857,789186.0571428572,789186.0571428572,2.52,17,17 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue contributing to SFI, but consider adjusting contribution levels based on peer behavior."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,2,SI,developed,LLM,2142857.0,-555852.8666666665,2.0,-555850.8666666665,2307465.466666667,2307465.466666667,8.96,10,10 out of 26,0.0,2.0,16.0,4.0,0.0,0.0,2142857.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Continue to contribute significantly as an SI institution, while being cautious of potential free-riders and adjusting our strategy based on peer actions."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,3,SI,developed,LLM,300000.0,1287004.1333333335,-114.0,1286890.1333333335,4156047.466666667,4156047.466666667,8.8,6,6 out of 26,114.0,0.0,20.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,26,"Continue exploring the SI institution, as it has yielded a high payoff this round. Consider adjusting contribution levels to balance risk and reward."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,4,SFI,developing,LLM,461473.0,-162400.3142857143,0.0,-162400.3142857143,299073.0571428572,299073.0571428572,8.0,25,25 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,461473.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue to explore the SFI institution, as it seems to be yielding positive results. Adjust contribution levels based on peer behavior and consider shifting to SI if peers continue to exploit its benefits."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,5,SI,developed,LLM,300360.0,1286644.1333333335,-168.0,1286476.1333333335,4536470.466666667,4536470.466666667,7.4,4,4 out of 26,168.0,0.0,20.0,0.0,0.0,0.0,300360.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Maintain the current cooperative approach with SI institutions, as it seems to be yielding positive results."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,6,SI,developed,LLM,1500000.0,87004.13333333354,4.0,87008.13333333354,3526986.466666667,3526986.466666667,6.16,9,9 out of 26,0.0,4.0,18.0,2.0,0.0,0.0,1500000.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Continue to contribute significantly and explore strategies for mitigating the impact of free-riding agents, as our current approach seems effective in incentivizing cooperation."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,7,SFI,developing,LLM,200000.0,99072.6857142857,0.0,99072.6857142857,582896.0571428572,582896.0571428572,2.6,22,22 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue to contribute moderately and observe peer behavior, adjusting strategy as needed. Consider increasing contribution if peers are consistently cooperative."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,8,SFI,developing,LLM,40000.0,259072.6857142857,0.0,259072.6857142857,1082129.057142857,1082129.057142857,8.04,13,13 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue contributing to SFI, as it seems to be a viable option for generating high payoffs. However, I will also consider diversifying my contributions to other institutions to mitigate potential risks."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,9,SFI,developing,LLM,200000.0,99072.6857142857,0.0,99072.6857142857,739546.0571428571,739546.0571428571,7.32,19,19 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue to contribute significantly to SFI, as it appears to be a profitable institution. Adjust contribution levels based on peer behavior and institutional performance."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,10,SI,developed,LLM,800000.0,787004.1333333335,-87.0,786917.1333333335,3925139.466666667,3925139.466666667,8.04,8,8 out of 26,87.0,0.0,20.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Continue to contribute significantly, but adjust strategy to avoid large contributions that are met with negative payoffs."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,11,SFI,developing,LLM,20000.0,279072.6857142857,0.0,279072.6857142857,947276.0571428571,947276.0571428571,7.08,15,15 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue contributing to SFI, as it seems to be a viable option for generating payoffs. However, I will consider diversifying my contributions to other institutions."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,12,SFI,developing,LLM,460413.0,-161340.3142857143,0.0,-161340.3142857143,299073.0571428572,299073.0571428572,9.0,26,26 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,460413.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Re-evaluate cooperative strategies with agents like 0, 4 and 7-19. Consider adjusting approach to target more consistent payoffs."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,13,SI,developed,LLM,300360.0,1286644.1333333335,-93.0,1286551.1333333335,32213139.466666665,32213139.466666665,4.68,1,1 out of 26,93.0,0.0,20.0,0.0,0.0,0.0,300360.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Continue with the current strategy of contributing to Stage 1, as it seems effective in generating high payoffs. However, consider adjusting contributions based on peer behavior."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,14,SI,developed,LLM,300360.0,1286644.1333333335,-72.0,1286572.1333333335,5106584.466666667,5106584.466666667,9.0,3,3 out of 26,72.0,0.0,20.0,0.0,0.0,0.0,300360.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Continue with the current strategy, but adjust for Stage 2 by contributing less to avoid negative payoffs."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,15,SFI,developing,LLM,45000.0,254072.6857142857,0.0,254072.6857142857,721086.0571428572,721086.0571428572,6.76,20,20 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue to explore the SFI institution, as it appears to be a viable option for achieving high payoffs. However, I will also consider diversifying my contributions across multiple institutions to mitigate potential risks."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,16,SI,developed,LLM,538224.0,1048780.1333333335,-78.0,1048702.1333333335,5310510.466666668,5310510.466666668,5.0,2,2 out of 26,78.0,0.0,20.0,0.0,0.0,0.0,538224.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,25,"Continue to contribute significantly, but consider adjusting our strategy to account for the aggressive behavior of Agents 21, 23, and 25."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,17,SFI,developing,LLM,30000.0,269072.6857142857,0.0,269072.6857142857,1077186.057142857,1077186.057142857,8.32,14,14 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue with SFI institution, as it yielded a high payoff this round. Consider adjusting contribution level to balance risk and reward."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,18,SFI,developing,LLM,100000.0,199072.6857142857,0.0,199072.6857142857,768286.0571428571,768286.0571428571,6.52,18,18 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue contributing to SFI, as it has yielded a high payoff. Adjust contribution levels to balance risk and reward."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,19,SFI,developing,LLM,25000.0,274072.6857142857,0.0,274072.6857142857,888186.0571428571,888186.0571428571,4.12,16,16 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue contributing to SFI, as it appears to be a successful strategy. However, I will adjust my contribution level based on the peer's behavior."
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,2,20,SFI,developing,LLM,700000.0,-400927.3142857143,0.0,-400927.3142857143,469486.0571428571,469486.0571428571,7.24,24,24 out of 26,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,25,"Continue to explore SFI as a viable institution, but adjust our contribution levels based on peer behavior and potential free-riders."
