source_file,run_label,scenario,condition,seed,num_agents,num_rounds,round_number,agent_id,institution_choice,agent_group,strategy,contribution,stage1_payoff,stage2_payoff,payoff,cumulative_payoff,wealth,reputation,rank_numeric,rank_text,received_punishments,received_rewards,assigned_punishments_total,assigned_rewards_total,climate_damage_taken_round,climate_damage_taken_cumulative,ldf_contribution_round,ldf_payout_round,net_climate_transfer_round,vulnerability,historical_emissions,contribution_capacity,parsing_failures,rule_of_law_blocks,subsidy,trust_level_count,institutional_strategy
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,4,5,SFI,developing,LLM,20.0,21.333333333333332,0.0,27.333333333333332,807.6666666666667,807.6666666666667,5.0,5,5 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,6.0,6,"Continue with SFI institution, as it seems to be working for me. Will adjust contribution level based on peer behavior."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,4,6,SI,developed,LLM,20.0,20.0,9.0,35.0,1399.2,1399.2,5.0,1,1 out of 7,0.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,1.0,0,0,6.0,6,"Continue using SI, but consider adjusting contribution levels to better match peer contributions."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,5,0,SI,developing,LLM,20.0,32.0,-30.0,3.0,650.8666666666667,650.8666666666667,5.0,7,7 out of 7,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,1.0,6,"Considering adjusting my contribution level to account for Agent 5's over-contributions, but sticking with SI institution as it still seems effective."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,5,1,SFI,developing,LLM,10.0,30.8,0.0,30.8,832.6666666666667,832.6666666666667,5.0,5,5 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,6,"Continue to contribute at a moderate level, as Agent 5's consistent high contributions and moderate payoffs suggest they are a reliable contributor."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,5,2,SFI,developing,LLM,10.0,30.8,0.0,30.8,861.1333333333333,861.1333333333333,5.0,4,4 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,5,"Continue with SFI, as it remains effective for Agent 5 and myself. Monitor the behavior of developing group agents."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,5,3,SI,developed,LLM,20.0,32.0,10.0,43.0,1272.8666666666668,1272.8666666666668,5.0,3,3 out of 7,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,1.0,0,0,1.0,6,"Consider sticking with SI institutions, as they seem to be effective in Stage 1 and my own results are positive."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,5,4,SFI,developed,LLM,20.0,20.8,0.0,20.8,1356.0,1356.0,5.0,2,2 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,6,"Stick with SFI institution, as it performed well for me this round and Agent 5's high contribution suggests they may be trustworthy."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,5,5,SFI,developing,LLM,20.0,20.8,0.0,20.8,828.4666666666667,828.4666666666667,5.0,6,6 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,6,"Continue with SFI institution, but adjust contribution level downward to account for Agent 1's consistent low contributions."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,5,6,SFI,developed,LLM,5.0,35.8,0.0,35.8,1435.0,1435.0,5.0,1,1 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,6,"Consider adjusting contribution levels to better match peer contributions, as SFI institutions seem to be more effective in Stage 1."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,6,0,SI,developing,LLM,20.0,18.666666666666668,-10.0,10.666666666666668,661.5333333333333,661.5333333333333,5.0,7,7 out of 7,24.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,2.0,6,Considering adjusting my contribution level to account for Agent 5's reduced contributions and sticking with SI institution as it seems effective despite some free-riding.
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,6,1,SFI,developing,LLM,10.0,32.0,0.0,32.0,864.6666666666667,864.6666666666667,5.0,5,5 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,6,"Continue to contribute at a moderate level, as Agent 5's consistent high contributions and moderate payoffs suggest they are a reliable contributor. However, I will adjust my contribution slightly downward due to the low Stage 2 payoff."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,6,2,SFI,developing,LLM,20.0,22.0,0.0,24.0,885.1333333333333,885.1333333333333,5.0,4,4 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,2.0,5,"Continue with SFI, as it remains effective for Agent 4 and myself. Monitor the behavior of developing group agents."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,6,3,SI,developed,LLM,10.0,28.666666666666668,-16.0,12.666666666666668,1285.5333333333335,1285.5333333333335,5.0,3,3 out of 7,24.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,6,"I will continue to use SI institutions, as they have been effective for me so far and I'm seeing positive results."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,6,4,SFI,developed,LLM,20.0,22.0,0.0,22.0,1378.0,1378.0,5.0,2,2 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,6,"Stick with SFI institution, as it performed well for me this round and Agent 5's high contribution suggests they may be trustworthy."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,6,5,SI,developing,LLM,5.0,33.66666666666667,-26.0,7.666666666666671,836.1333333333333,836.1333333333333,5.0,6,6 out of 7,36.0,10.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,6,"Continue with SFI institution, but adjust contribution level downward to account for Agent 1's consistent low contributions and consider increasing contribution to match Agent 4's."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,6,6,SFI,developed,LLM,5.0,37.0,0.0,37.0,1472.0,1472.0,5.0,1,1 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,6,"Continue to use SFI institution as it has been effective in Stage 1, but consider adjusting contribution levels based on peer contributions."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,7,0,SI,developing,LLM,10.0,31.333333333333332,-55.0,-21.666666666666668,639.8666666666667,639.8666666666667,5.0,7,7 out of 7,60.0,5.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,2.0,6,"I will continue to contribute at the same level as Agent 1 and 2, as our institution seems effective in promoting cooperation."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,7,1,SFI,developing,LLM,10.0,24.0,0.0,24.0,888.6666666666667,888.6666666666667,5.0,5,5 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,6,"Continue to contribute at a moderate level, as Agent 5's high contribution and moderate payoffs suggest they are still a reliable contributor. However, I will increase my contribution slightly due to the low Stage 2 payoff."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,7,2,SFI,developing,LLM,10.0,24.0,0.0,24.0,909.1333333333333,909.1333333333333,5.0,4,4 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,0.0,5,"Continue with SFI, as it remains effective for Agent 4 and myself. Monitor the behavior of developing group agents."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,7,3,SI,developed,LLM,10.0,31.333333333333332,-27.0,4.333333333333332,1289.8666666666668,1289.8666666666668,5.0,3,3 out of 7,27.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,6,"I will continue to use SI institutions, as they have been effective for me so far and I'm seeing positive results."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,7,4,SFI,developed,LLM,10.0,24.0,0.0,24.0,1402.0,1402.0,5.0,2,2 out of 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,1.0,0,0,0.0,5,"Stick with SFI institution, as it performed well for me this round and Agent 5's high contribution suggests they may be trustworthy."
simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323.json,simulation_llama3.1_8b_Control_scnabstract_sh0_ldf0_seed1_7agents_20rounds_20260602_063323,abstract,Control,1,7,20,7,5,SI,developing,LLM,20.0,21.333333333333332,26.0,49.33333333333333,885.4666666666667,885.4666666666667,5.0,6,6 out of 7,0.0,26.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.1,0,0,2.0,6,"Continue with SI institution, as it has yielded a high payoff this round. Consider increasing contribution to match Agent 3's."
