term,count_SI,count_SFI,log_odds_SI_minus_SFI,z
contribution top peers,8,1,2.214365297652434,2.0971183624428367
moderate amount maximize,10,3,1.3453092072834112,2.046524315074863
maximize payoff contribution,7,1,2.080863452006553,1.9551320457545822
high contribution top,7,1,2.080863452006553,1.9551320457545822
given high budget,7,1,2.080863452006553,1.9551320457545822
amount maximize cumulative,9,3,1.2399108556769223,1.862446781340732
high contribution reward,13,6,0.9160180161318525,1.8572682878590407
previous contribution peers,6,1,1.9268017360289251,1.7917045466627708
contributors follow selfish-institutional,7,2,1.3925501629169208,1.7404622873612847
institution typical behavior,11,5,0.9309237015633336,1.7274097010366978
high contributors reward,41,32,0.39231125826203517,1.6634033767747036
peers use strategy,8,3,1.1221177373843814,1.6597670396060964
contributors used strategy,5,1,1.744664161227619,1.5995327777536612
institution strategy selfish,5,1,1.744664161227619,1.5995327777536612
high budget low,5,1,1.744664161227619,1.5995327777536612
amount align past,5,1,1.744664161227619,1.5995327777536612
global emissions reduction,5,1,1.744664161227619,1.5995327777536612
contribution internal beliefs,5,1,1.744664161227619,1.5995327777536612
moderate amount high,5,1,1.744664161227619,1.5995327777536612
balancing self-interest cooperate,5,1,1.744664161227619,1.5995327777536612
strategy selfish individualism,5,1,1.744664161227619,1.5995327777536612
payoff considering high,5,1,1.744664161227619,1.5995327777536612
choose contribute significant,5,1,1.744664161227619,1.5995327777536612
contribution previous group,9,4,0.9529307620095206,1.587414841896622
choosing moderate contribution,10,5,0.8355554921026318,1.526779195719961
contribute substantial amount,6,2,1.238488446939293,1.5199875833938283
amount balance individual,6,2,1.238488446939293,1.5199875833938283
cooperate self-interest considering,6,2,1.238488446939293,1.5199875833938283
cumulative payoff considering,6,2,1.238488446939293,1.5199875833938283
balance between cooperate,7,3,0.9886158917385002,1.4346170347137324
low contributors defectors,7,3,0.9886158917385002,1.4346170347137324
return per unit,12,7,0.6818485298209449,1.4345416595301987
marginal return per,12,7,0.6818485298209449,1.4345416595301987
per unit contribution,12,7,0.6818485298209449,1.4345416595301987
contribution maximize cumulative,13,8,0.6284940249630608,1.3993930211121317
align past behavior,4,1,1.521870768219057,1.3669693906711673
contribution emissions reduction,4,1,1.521870768219057,1.3669693906711673
given marginal return,4,1,1.521870768219057,1.3669693906711673
aligns institution strategy,4,1,1.521870768219057,1.3669693906711673
significant amount demonstrate,4,1,1.521870768219057,1.3669693906711673
contributors strategy inclusion,4,1,1.521870768219057,1.3669693906711673
contribution high mcpr,4,1,1.521870768219057,1.3669693906711673
amount avoid free-riding,4,1,1.521870768219057,1.3669693906711673
moderate amount avoid,4,1,1.521870768219057,1.3669693906711673
peers follow strategy,96,91,0.19862055468865591,1.357634782714247
mcpr peer contribution,5,2,1.0563508721379868,1.2651922728070462
institution strategy contribution,5,2,1.0563508721379868,1.2651922728070462
amount high mcpr,5,2,1.0563508721379868,1.2651922728070462
optimizing cumulative payoff,5,2,1.0563508721379868,1.2651922728070462
budget low mcpr,3,1,1.2348709085452185,1.07387187356594
moderate contribution balances,3,1,1.2348709085452185,1.07387187356594
emissions reduction fund,3,1,1.2348709085452185,1.07387187356594
high mcpr recent,3,1,1.2348709085452185,1.07387187356594
contributors defectors free-riders,3,1,1.2348709085452185,1.07387187356594
significant amount align,3,1,1.2348709085452185,1.07387187356594
contributors defectors penalized,3,1,1.2348709085452185,1.07387187356594
cooperate within institution,3,1,1.2348709085452185,1.07387187356594
considering mcpr peer,3,1,1.2348709085452185,1.07387187356594
amount align institution,3,1,1.2348709085452185,1.07387187356594
high contribution members,3,1,1.2348709085452185,1.07387187356594
commitment emissions reduction,3,1,1.2348709085452185,1.07387187356594
optimizing maximum cumulative,3,1,1.2348709085452185,1.07387187356594
amount maintain balance,3,1,1.2348709085452185,1.07387187356594
cumulative payoff given,3,1,1.2348709085452185,1.07387187356594
contribution current mcpr,3,1,1.2348709085452185,1.07387187356594
following institution typical,3,1,1.2348709085452185,1.07387187356594
contribution maintaining consistency,3,1,1.2348709085452185,1.07387187356594
defectors free-riders sfi,3,1,1.2348709085452185,1.07387187356594
peers institution low,3,1,1.2348709085452185,1.07387187356594
mcpr recent contribution,3,1,1.2348709085452185,1.07387187356594
previous data internal,3,1,1.2348709085452185,1.07387187356594
maximum cumulative payoff,3,1,1.2348709085452185,1.07387187356594
amount balance between,3,1,1.2348709085452185,1.07387187356594
mode defaults developed,360,0,10.68885367905275,1.068870522996792
developed countries binding,360,0,10.68885367905275,1.068870522996792
countries binding treaty,360,0,10.68885367905275,1.068870522996792
defaults developed countries,360,0,10.68885367905275,1.068870522996792
low contribution others,9,6,0.5480393426810544,1.0405822221711047
strategy contribution moderate,4,2,0.8335574791294249,0.9645117483227476
others contribute little,4,2,0.8335574791294249,0.9645117483227476
contribute little nothing,4,2,0.8335574791294249,0.9645117483227476
institution historical contribution,4,2,0.8335574791294249,0.9645117483227476
amount institution typical,4,2,0.8335574791294249,0.9645117483227476
considering institution typical,4,2,0.8335574791294249,0.9645117483227476
contribution peers institution,24,21,0.2768992286636234,0.926889808311785
considering institution strategy,5,3,0.6524166009595671,0.8946227333248931
amount institution historical,5,3,0.6524166009595671,0.8946227333248931
contribution observed peers,5,3,0.6524166009595671,0.8946227333248931
balance self-interest cooperate,20,0,7.746943239455931,0.7745008196778198
self-interest cooperate considering,19,0,7.695527195627476,0.7693503920399757
peers low contribution,13,11,0.30999374252550815,0.757004974823535
given high mcpr,14,12,0.29713097931358057,0.7555876652541134
chosen contribute billion,16,0,7.523328544188481,0.7520980072601938
contribution balance self-interest,13,0,7.315386487496329,0.7312576659665577
payoff contribution substantial,10,0,7.05280616565202,0.7049285922774544
contribution significant amount,10,0,7.05280616565202,0.7049285922774544
significant amount maximize,9,0,6.947407814045531,0.6943555633092838
between cooperate self-interest,9,0,6.947407814045531,0.6943555633092838
substantial amount consistent,8,0,6.82961469575299,0.6825355503136834
high-contributors mostly following,8,0,6.82961469575299,0.6825355503136834
previous rounds contribution,2,1,0.8309168768468176,0.6812598964419346
contributors strategy institution,2,1,0.8309168768468176,0.6812598964419346
payoff considering institution,2,1,0.8309168768468176,0.6812598964419346
maintain consistent strategy,2,1,0.8309168768468176,0.6812598964419346
following consistent strategy,2,1,0.8309168768468176,0.6812598964419346
institution strategy peer,2,1,0.8309168768468176,0.6812598964419346
given institution history,2,1,0.8309168768468176,0.6812598964419346
mcpr previous-round peer,2,1,0.8309168768468176,0.6812598964419346
considering institution historical,2,1,0.8309168768468176,0.6812598964419346
mcpr previous rounds,2,1,0.8309168768468176,0.6812598964419346
moderate amount emissions,2,1,0.8309168768468176,0.6812598964419346
amount emissions reduction,2,1,0.8309168768468176,0.6812598964419346
moderate amount considering,2,1,0.8309168768468176,0.6812598964419346
payoff considering group,2,1,0.8309168768468176,0.6812598964419346
considering past rounds,2,1,0.8309168768468176,0.6812598964419346
low mcpr optimal,2,1,0.8309168768468176,0.6812598964419346
seen previous rounds,2,1,0.8309168768468176,0.6812598964419346
contribution considering institution,2,1,0.8309168768468176,0.6812598964419346
average maximize cumulative,2,1,0.8309168768468176,0.6812598964419346
cumulative payoff choosing,2,1,0.8309168768468176,0.6812598964419346
aiming moderate contribution,2,1,0.8309168768468176,0.6812598964419346
moderate amount account,2,1,0.8309168768468176,0.6812598964419346
amount previous data,2,1,0.8309168768468176,0.6812598964419346
maximize payoff given,2,1,0.8309168768468176,0.6812598964419346
moderate amount leveraging,2,1,0.8309168768468176,0.6812598964419346
past contribution peers,2,1,0.8309168768468176,0.6812598964419346
history choose contribute,2,1,0.8309168768468176,0.6812598964419346
mcpr large wealth,2,1,0.8309168768468176,0.6812598964419346
contribution marginal return,2,1,0.8309168768468176,0.6812598964419346
payoff given current,2,1,0.8309168768468176,0.6812598964419346
mcpr historical contribution,2,1,0.8309168768468176,0.6812598964419346
group average maximize,2,1,0.8309168768468176,0.6812598964419346
high mcpr significant,2,1,0.8309168768468176,0.6812598964419346
consistent recent history,2,1,0.8309168768468176,0.6812598964419346
contributors strategy incentivized,2,1,0.8309168768468176,0.6812598964419346
amount maintain consistent,2,1,0.8309168768468176,0.6812598964419346
mcpr optimal contribute,2,1,0.8309168768468176,0.6812598964419346
behavior maximize payoff,2,1,0.8309168768468176,0.6812598964419346
amount consistent institution,2,1,0.8309168768468176,0.6812598964419346
low contribution selfish,2,1,0.8309168768468176,0.6812598964419346
history high contribution,2,1,0.8309168768468176,0.6812598964419346
common low contributors,2,1,0.8309168768468176,0.6812598964419346
institution past contribution,2,1,0.8309168768468176,0.6812598964419346
high wealth mcpr,2,1,0.8309168768468176,0.6812598964419346
average contribution considering,2,1,0.8309168768468176,0.6812598964419346
strategy previous contribution,2,1,0.8309168768468176,0.6812598964419346
institution low-contributors sfi,2,1,0.8309168768468176,0.6812598964419346
mostly low-contributors sfi,2,1,0.8309168768468176,0.6812598964419346
significant amount institution,7,0,6.6961128501071085,0.6691341839276861
contribution reward low,7,0,6.6961128501071085,0.6691341839276861
low contribution penalized,7,0,6.6961128501071085,0.6691341839276861
reward low contribution,7,0,6.6961128501071085,0.6691341839276861
contributors strategy incentivizing,7,0,6.6961128501071085,0.6691341839276861
cooperate considering past,6,0,6.542051134129481,0.653661527848862
strategy incentives framework,6,0,6.542051134129481,0.653661527848862
historical emissions index,6,0,6.542051134129481,0.653661527848862
between self-interest cooperate,6,0,6.542051134129481,0.653661527848862
significant amount considering,6,0,6.542051134129481,0.653661527848862
payoff considering mcpr,6,0,6.542051134129481,0.653661527848862
contributors strategy incentivization,6,0,6.542051134129481,0.653661527848862
amount maintain credibility,6,0,6.542051134129481,0.653661527848862
contributors follow selfish-institution,6,0,6.542051134129481,0.653661527848862
self-interest cooperate given,6,0,6.542051134129481,0.653661527848862
contributors strategy incentives,6,0,6.542051134129481,0.653661527848862
advantage high mcpr,6,0,6.542051134129481,0.653661527848862
substantial amount maximize,6,0,6.542051134129481,0.653661527848862
contribute billion usd,5,0,6.359913559328175,0.6353575826254908
maintain credibility avoid,5,0,6.359913559328175,0.6353575826254908
payoff contribution significant,5,0,6.359913559328175,0.6353575826254908
amount advantage high,5,0,6.359913559328175,0.6353575826254908
balance between self-interest,5,0,6.359913559328175,0.6353575826254908
considering mcpr previous,5,0,6.359913559328175,0.6353575826254908
historical high contribution,4,0,6.137120166319613,0.612948217933234
follow strategy high,4,0,6.137120166319613,0.612948217933234
cooperate considering previous,4,0,6.137120166319613,0.612948217933234
strategy contribute moderate,4,0,6.137120166319613,0.612948217933234
cooperate given institution,4,0,6.137120166319613,0.612948217933234
institution strategy historical,4,0,6.137120166319613,0.612948217933234
considering institution history,4,0,6.137120166319613,0.612948217933234
follow self-interested strategy,4,0,6.137120166319613,0.612948217933234
contribution maintain credibility,4,0,6.137120166319613,0.612948217933234
strict institution strategy,4,0,6.137120166319613,0.612948217933234
strategy incentivization framework,4,0,6.137120166319613,0.612948217933234
cumulative payoff contribute,4,0,6.137120166319613,0.612948217933234
high contributors emerging,4,0,6.137120166319613,0.612948217933234
moderate amount support,4,0,6.137120166319613,0.612948217933234
previous-round peer data,3,2,0.5465576194555855,0.600019508713739
mcpr previous group,3,2,0.5465576194555855,0.600019508713739
moderate amount similar,3,2,0.5465576194555855,0.600019508713739
optimal contribute nothing,3,2,0.5465576194555855,0.600019508713739
maintain balance between,3,2,0.5465576194555855,0.600019508713739
contribution maximum allowed,3,2,0.5465576194555855,0.600019508713739
payoff given high,3,2,0.5465576194555855,0.600019508713739
amount past rounds,3,2,0.5465576194555855,0.600019508713739
past contribution current,3,2,0.5465576194555855,0.600019508713739
cumulative payoff requires,3,2,0.5465576194555855,0.600019508713739
high marginal return,3,2,0.5465576194555855,0.600019508713739
contribute nothing maximize,3,2,0.5465576194555855,0.600019508713739
low marginal return,3,2,0.5465576194555855,0.600019508713739
max contribution maximize,3,2,0.5465576194555855,0.600019508713739
data internal beliefs,3,2,0.5465576194555855,0.600019508713739
chosen contribute moderate,17,16,0.2036175996518388,0.5847558856764872
contribute average level,3,0,5.850120306645774,0.5840426645791459
avoid free-riding maintain,3,0,5.850120306645774,0.5840426645791459
contribute billion high,3,0,5.850120306645774,0.5840426645791459
institution strategy follow,3,0,5.850120306645774,0.5840426645791459
strategy low contributors,3,0,5.850120306645774,0.5840426645791459
institution historical high,3,0,5.850120306645774,0.5840426645791459
contribution peers following,3,0,5.850120306645774,0.5840426645791459
show low contribution,3,0,5.850120306645774,0.5840426645791459
credibility avoid seen,3,0,5.850120306645774,0.5840426645791459
cooperate considering high,3,0,5.850120306645774,0.5840426645791459
free-riding maintain credibility,3,0,5.850120306645774,0.5840426645791459
amount institution strategy,3,0,5.850120306645774,0.5840426645791459
contribution peers framework,3,0,5.850120306645774,0.5840426645791459
maximal contribution maximize,3,0,5.850120306645774,0.5840426645791459
average level previous,3,0,5.850120306645774,0.5840426645791459
following low contributors,3,0,5.850120306645774,0.5840426645791459
cumulative payoff following,3,0,5.850120306645774,0.5840426645791459
amount demonstrate commitment,3,0,5.850120306645774,0.5840426645791459
peers follow self-interested,3,0,5.850120306645774,0.5840426645791459
institution cooperate strategy,3,0,5.850120306645774,0.5840426645791459
significantly public good,3,0,5.850120306645774,0.5840426645791459
framework peers sfi,3,0,5.850120306645774,0.5840426645791459
contribute significantly public,3,0,5.850120306645774,0.5840426645791459
maximum mcpr level,3,0,5.850120306645774,0.5840426645791459
high mcpr peer,3,0,5.850120306645774,0.5840426645791459
contribute billion institution,3,0,5.850120306645774,0.5840426645791459
follow cooperate strategy,3,0,5.850120306645774,0.5840426645791459
developed country institution,3,0,5.850120306645774,0.5840426645791459
mostly following low,3,0,5.850120306645774,0.5840426645791459
strategy previous data,3,0,5.850120306645774,0.5840426645791459
contributors use strategy,3,0,5.850120306645774,0.5840426645791459
peers follow cooperate,3,0,5.850120306645774,0.5840426645791459
institution strategy contribute,3,0,5.850120306645774,0.5840426645791459
institution historical strategy,3,0,5.850120306645774,0.5840426645791459
peers framework peers,3,0,5.850120306645774,0.5840426645791459
significant amount maximum,3,0,5.850120306645774,0.5840426645791459
follow strict institution,3,0,5.850120306645774,0.5840426645791459
strategy incentivizing approach,3,0,5.850120306645774,0.5840426645791459
typical strategy contribution,3,0,5.850120306645774,0.5840426645791459
balance individual gain,3,0,5.850120306645774,0.5840426645791459
level previous maintain,3,0,5.850120306645774,0.5840426645791459
cooperate given high,3,0,5.850120306645774,0.5840426645791459
recent contribution internal,3,0,5.850120306645774,0.5840426645791459
part developed country,3,0,5.850120306645774,0.5840426645791459
individual gain group,3,0,5.850120306645774,0.5840426645791459
institution strategy previous,3,0,5.850120306645774,0.5840426645791459
maintain institution credibility,3,0,5.850120306645774,0.5840426645791459
contribute level consistent,3,0,5.850120306645774,0.5840426645791459
cooperate strategy institution,3,0,5.850120306645774,0.5840426645791459
significant amount part,3,0,5.850120306645774,0.5840426645791459
amount part developed,3,0,5.850120306645774,0.5840426645791459
payoff following strategy,3,0,5.850120306645774,0.5840426645791459
emissions reduction considering,3,0,5.850120306645774,0.5840426645791459
contributors strategy incentive,3,0,5.850120306645774,0.5840426645791459
avoid seen free-rider,3,0,5.850120306645774,0.5840426645791459
support global emissions,3,0,5.850120306645774,0.5840426645791459
demonstrate commitment emissions,3,0,5.850120306645774,0.5840426645791459
amount consistent previous,3,0,5.850120306645774,0.5840426645791459
past contribution high,3,0,5.850120306645774,0.5840426645791459
top peers low,3,0,5.850120306645774,0.5840426645791459
significant amount given,3,0,5.850120306645774,0.5840426645791459
self-interest institution credibility,3,0,5.850120306645774,0.5840426645791459
historical contribution patterns,3,0,5.850120306645774,0.5840426645791459
current decision card,4,3,0.42962320795100517,0.5633452173919865
consistent past behavior,4,3,0.42962320795100517,0.5633452173919865
high contribution institution,4,3,0.42962320795100517,0.5633452173919865
consistent previous rounds,5,4,0.3654365072921646,0.5453806332987423
payoff contribution maximum,5,4,0.3654365072921646,0.5453806332987423
follow strategy institution,2,0,5.446166274947374,0.5432668940008101
support emissions reduction,2,0,5.446166274947374,0.5432668940008101
contribute level similar,2,0,5.446166274947374,0.5432668940008101
high mcpr historical,2,0,5.446166274947374,0.5432668940008101
rounds institution typical,2,0,5.446166274947374,0.5432668940008101
peers low contributors,2,0,5.446166274947374,0.5432668940008101
usd balances self-interest,2,0,5.446166274947374,0.5432668940008101
behavior high mcpr,2,0,5.446166274947374,0.5432668940008101
internal beliefs strategy,2,0,5.446166274947374,0.5432668940008101
maintain credibility institution,2,0,5.446166274947374,0.5432668940008101
contribution history choose,2,0,5.446166274947374,0.5432668940008101
contribution historical high,2,0,5.446166274947374,0.5432668940008101
given internal beliefs,2,0,5.446166274947374,0.5432668940008101
selfish framework incentives,2,0,5.446166274947374,0.5432668940008101
significant amount set,2,0,5.446166274947374,0.5432668940008101
amount given high,2,0,5.446166274947374,0.5432668940008101
focusing maximizing cumulative,2,0,5.446166274947374,0.5432668940008101
high budget relatively,2,0,5.446166274947374,0.5432668940008101
institution strategy maximizes,2,0,5.446166274947374,0.5432668940008101
amount set example,2,0,5.446166274947374,0.5432668940008101
close group average,2,0,5.446166274947374,0.5432668940008101
maintain institution reputation,2,0,5.446166274947374,0.5432668940008101
mostly institution low-contributors,2,0,5.446166274947374,0.5432668940008101
maximum amount advantage,2,0,5.446166274947374,0.5432668940008101
institution common low,2,0,5.446166274947374,0.5432668940008101
contribute previous group,2,0,5.446166274947374,0.5432668940008101
amount billion balance,2,0,5.446166274947374,0.5432668940008101
amount considering previous,2,0,5.446166274947374,0.5432668940008101
gain group stability,2,0,5.446166274947374,0.5432668940008101
high contributors successful,2,0,5.446166274947374,0.5432668940008101
consistent selfish individualism,2,0,5.446166274947374,0.5432668940008101
strategy contribution million,2,0,5.446166274947374,0.5432668940008101
account high mcpr,2,0,5.446166274947374,0.5432668940008101
low contribution peer,2,0,5.446166274947374,0.5432668940008101
level consistent recent,2,0,5.446166274947374,0.5432668940008101
initial wealth prior,2,0,5.446166274947374,0.5432668940008101
close previous group,2,0,5.446166274947374,0.5432668940008101
amount reduce emissions,2,0,5.446166274947374,0.5432668940008101
wealth prior contribution,2,0,5.446166274947374,0.5432668940008101
amount aligns institution,2,0,5.446166274947374,0.5432668940008101
maintain credibility reputation,2,0,5.446166274947374,0.5432668940008101
peers follow self-interest,2,0,5.446166274947374,0.5432668940008101
high contribution maximize,2,0,5.446166274947374,0.5432668940008101
prior contribution history,2,0,5.446166274947374,0.5432668940008101
amount optimize cumulative,2,0,5.446166274947374,0.5432668940008101
chosen contribute maximum,2,0,5.446166274947374,0.5432668940008101
low contribution observed,2,0,5.446166274947374,0.5432668940008101
maximize payoff following,2,0,5.446166274947374,0.5432668940008101
cooperate choosing moderate,2,0,5.446166274947374,0.5432668940008101
contributors institution common,2,0,5.446166274947374,0.5432668940008101
game requires contribution,2,0,5.446166274947374,0.5432668940008101
past contribution maintaining,2,0,5.446166274947374,0.5432668940008101
individualism contribution interests,2,0,5.446166274947374,0.5432668940008101
amount leveraging high,2,0,5.446166274947374,0.5432668940008101
cooperate considering institution,2,0,5.446166274947374,0.5432668940008101
mcpr significant peer,2,0,5.446166274947374,0.5432668940008101
matching previous group,2,0,5.446166274947374,0.5432668940008101
moderate amount aligning,2,0,5.446166274947374,0.5432668940008101
contribution maximum capacity,2,0,5.446166274947374,0.5432668940008101
contribution peers indicate,2,0,5.446166274947374,0.5432668940008101
sfi framework show,2,0,5.446166274947374,0.5432668940008101
per institution strategy,2,0,5.446166274947374,0.5432668940008101
considering high wealth,2,0,5.446166274947374,0.5432668940008101
peers sfi low,2,0,5.446166274947374,0.5432668940008101
past rounds institution,2,0,5.446166274947374,0.5432668940008101
amount support global,2,0,5.446166274947374,0.5432668940008101
self-interested goal maximizing,2,0,5.446166274947374,0.5432668940008101
increase stage budget,2,0,5.446166274947374,0.5432668940008101
low contributors free-riders,2,0,5.446166274947374,0.5432668940008101
framework incentives sfi,2,0,5.446166274947374,0.5432668940008101
internal beliefs peers,2,0,5.446166274947374,0.5432668940008101
level balances self-interest,2,0,5.446166274947374,0.5432668940008101
leveraging high mcpr,2,0,5.446166274947374,0.5432668940008101
maximize payoff maintaining,2,0,5.446166274947374,0.5432668940008101
previous maintain credibility,2,0,5.446166274947374,0.5432668940008101
significant amount due,2,0,5.446166274947374,0.5432668940008101
average institution strategy,2,0,5.446166274947374,0.5432668940008101
significant amount following,2,0,5.446166274947374,0.5432668940008101
strategy maximizes cumulative,2,0,5.446166274947374,0.5432668940008101
strategy contribution significantly,2,0,5.446166274947374,0.5432668940008101
group average institution,2,0,5.446166274947374,0.5432668940008101
follow except defectors,2,0,5.446166274947374,0.5432668940008101
long-run climate stability,2,0,5.446166274947374,0.5432668940008101
trend considering high,2,0,5.446166274947374,0.5432668940008101
aligns self-interested goal,2,0,5.446166274947374,0.5432668940008101
given high initial,2,0,5.446166274947374,0.5432668940008101
aligning institution cooperate,2,0,5.446166274947374,0.5432668940008101
maintain consistency avoid,2,0,5.446166274947374,0.5432668940008101
maximum capacity considering,2,0,5.446166274947374,0.5432668940008101
framework show low,2,0,5.446166274947374,0.5432668940008101
peers institution others,2,0,5.446166274947374,0.5432668940008101
align past contribution,2,0,5.446166274947374,0.5432668940008101
selfish individualism strategy,2,0,5.446166274947374,0.5432668940008101
reduction preserving wealth,2,0,5.446166274947374,0.5432668940008101
consistent level contribution,2,0,5.446166274947374,0.5432668940008101
follow standard institution,2,0,5.446166274947374,0.5432668940008101
mostly following institution,2,0,5.446166274947374,0.5432668940008101
chosen contribute level,2,0,5.446166274947374,0.5432668940008101
due institution strategy,2,0,5.446166274947374,0.5432668940008101
choose contribute substantial,2,0,5.446166274947374,0.5432668940008101
fair institution sfi,2,0,5.446166274947374,0.5432668940008101
amount similar recent,2,0,5.446166274947374,0.5432668940008101
institution history high,2,0,5.446166274947374,0.5432668940008101
consistent past contribution,2,0,5.446166274947374,0.5432668940008101
individual self-interest cooperate,2,0,5.446166274947374,0.5432668940008101
group sfi contribute,2,0,5.446166274947374,0.5432668940008101
self-interest considering past,2,0,5.446166274947374,0.5432668940008101
emissions index mcpr,2,0,5.446166274947374,0.5432668940008101
marginal return choose,2,0,5.446166274947374,0.5432668940008101
maintaining balance between,2,0,5.446166274947374,0.5432668940008101
historical peer behavior,2,0,5.446166274947374,0.5432668940008101
budget relatively low,2,0,5.446166274947374,0.5432668940008101
moderate contribution maintain,2,0,5.446166274947374,0.5432668940008101
high mcpr past,2,0,5.446166274947374,0.5432668940008101
selfish individualism contribution,2,0,5.446166274947374,0.5432668940008101
contribution institution typical,2,0,5.446166274947374,0.5432668940008101
reduction considering institution,2,0,5.446166274947374,0.5432668940008101
cooperate maximize cumulative,2,0,5.446166274947374,0.5432668940008101
mcpr choose moderate,2,0,5.446166274947374,0.5432668940008101
amount considering past,2,0,5.446166274947374,0.5432668940008101
contributors simple-folk-institution sfi,2,0,5.446166274947374,0.5432668940008101
strategy incentive approach,2,0,5.446166274947374,0.5432668940008101
behavior maintain credibility,2,0,5.446166274947374,0.5432668940008101
behavior given high,2,0,5.446166274947374,0.5432668940008101
strategy incentivizing institution,2,0,5.446166274947374,0.5432668940008101
high contribution current,2,0,5.446166274947374,0.5432668940008101
significant amount reduce,2,0,5.446166274947374,0.5432668940008101
peers sfi framework,2,0,5.446166274947374,0.5432668940008101
strategy incentivization approach,2,0,5.446166274947374,0.5432668940008101
unit contribution mcpr,2,0,5.446166274947374,0.5432668940008101
standard institution strategy,2,0,5.446166274947374,0.5432668940008101
strategy incentivizing framework,2,0,5.446166274947374,0.5432668940008101
peers defectors free-riders,2,0,5.446166274947374,0.5432668940008101
following strategy low,2,0,5.446166274947374,0.5432668940008101
maintaining consistency strategy,2,0,5.446166274947374,0.5432668940008101
consistent recent contribution,2,0,5.446166274947374,0.5432668940008101
rounds trends institution,2,0,5.446166274947374,0.5432668940008101
given institution historical,2,0,5.446166274947374,0.5432668940008101
higher contribution maximize,2,0,5.446166274947374,0.5432668940008101
amount support emissions,2,0,5.446166274947374,0.5432668940008101
strategy historical contribution,2,0,5.446166274947374,0.5432668940008101
top peers free-riding,2,0,5.446166274947374,0.5432668940008101
self-interest cooperate behavior,2,0,5.446166274947374,0.5432668940008101
budget low marginal,2,0,5.446166274947374,0.5432668940008101
follow strategy contribution,2,0,5.446166274947374,0.5432668940008101
substantial amount considering,2,0,5.446166274947374,0.5432668940008101
return choose contribute,2,0,5.446166274947374,0.5432668940008101
payoff game requires,2,0,5.446166274947374,0.5432668940008101
choosing contribution amount,2,0,5.446166274947374,0.5432668940008101
contribution peers group,2,0,5.446166274947374,0.5432668940008101
optimize cumulative payoff,2,0,5.446166274947374,0.5432668940008101
want contribute moderate,2,0,5.446166274947374,0.5432668940008101
high contributors observed,2,0,5.446166274947374,0.5432668940008101
contribution peers notable,2,0,5.446166274947374,0.5432668940008101
peers group sfi,2,0,5.446166274947374,0.5432668940008101
similar recent contribution,2,0,5.446166274947374,0.5432668940008101
simple fair institution,2,0,5.446166274947374,0.5432668940008101
high initial wealth,2,0,5.446166274947374,0.5432668940008101
cumulative payoff game,2,0,5.446166274947374,0.5432668940008101
history considering marginal,2,0,5.446166274947374,0.5432668940008101
emissions reduction preserving,2,0,5.446166274947374,0.5432668940008101
past behavior maintain,2,0,5.446166274947374,0.5432668940008101
self-interest considering high,2,0,5.446166274947374,0.5432668940008101
moderate amount billion,2,0,5.446166274947374,0.5432668940008101
align institution strategy,2,0,5.446166274947374,0.5432668940008101
follow strategy contribute,2,0,5.446166274947374,0.5432668940008101
self-interest cooperate choosing,2,0,5.446166274947374,0.5432668940008101
follow self-interest strategy,2,0,5.446166274947374,0.5432668940008101
consistency institution strategy,2,0,5.446166274947374,0.5432668940008101
account institution strategy,2,0,5.446166274947374,0.5432668940008101
