run,source_file,round_number,agent_id,agent_group,institution_choice,contribution,wealth_end_of_round,contribution_capacity,stage1_cap_from_end_wealth,prop_of_wealth,prop_of_capacity,prop_of_stage1_cap,note,reputation,reputation_delta,tom_scores_count,in_gossip_bulletin,bad_rep,rep_drop,bad_rep_prev,rep_drop_prev,gossip_prev,prop
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,15,0,developing,SFI,171000.0,148998.62857142865,0.1,148998.0,1.1476615700393784,1710000.0,1.1476664116296864,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-0.2400000000000002,25,0,0,0,0,1,0,1.1476615700393784
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,16,0,developing,SFI,106900.0,167586.62857142865,0.1,167586.0,0.6378790534260146,1069000.0,0.637881445944172,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),8.0,3.0,25,0,0,0,0,0,0,0.6378790534260146
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,17,0,developing,SFI,0.0,498325.7142857144,0.1,498325.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),6.68,-1.3200000000000005,25,0,0,1,0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,18,0,developing,SFI,0.0,643279.4285714286,0.1,643279.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,-5.68,25,1,1,1,0,1,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,19,0,developing,SFI,0.0,771916.6857142858,0.1,771916.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,0.0,25,1,1,0,1,1,1,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,20,0,developing,SFI,0.0,969367.3142857144,0.1,969367.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,0.0,25,1,1,0,1,0,1,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,21,0,developing,SFI,0.0,1088493.142857143,0.1,1088493.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,0.0,25,1,1,0,1,0,1,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,22,0,developing,SFI,1069.0,1210733.0571428572,0.1,1210733.0,0.00088293616309,10690.0,0.0008829362047619,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,0.0,25,1,1,0,1,0,1,0.00088293616309
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,23,0,developing,SFI,0.0,1321456.942857143,0.1,1321456.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),3.2,2.2,25,0,1,0,1,0,1,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,24,0,developing,SFI,0.0,1391685.742857143,0.1,1391685.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,-2.2,25,1,1,1,1,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,25,0,developing,SFI,0.0,1561000.485714286,0.1,1561000.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,0.0,25,0,1,0,1,1,1,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,26,0,developing,SFI,1069.0,1772786.342857143,0.1,1772786.0,0.0006030055479089,10690.0,0.0006030056645302,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,0.0,25,0,1,0,1,0,0,0.0006030055479089
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,0,developing,SFI,0.0,1907606.8,0.1,1907606.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),4.2,3.2,25,0,0,0,1,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,0,developing,SFI,100000.0,2006917.2,0.1,2006917.0,0.0498276660342539,1000000.0,0.049827670999847,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,-3.2,25,1,1,1,0,0,0,0.0498276660342539
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,29,0,developing,SFI,100000.0,2008945.5428571429,0.1,2008945.0,0.0497773572586636,1000000.0,0.0497773707095017,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.12,4.12,25,0,0,0,1,1,1,0.0497773572586636
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,30,0,developing,SFI,100000.0,2090116.7428571428,0.1,2090116.0,0.0478442174781597,1000000.0,0.0478442344826794,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-0.1200000000000001,25,0,0,0,0,0,0,0.0478442174781597
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,1,developing,SFI,1000.0,34288.57142857143,0.1,34288.0,0.0291642363136405,10000.0,0.0291647223518432,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,,0,0,0,0,0,0,0,0.0291642363136405
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,2,1,developing,SFI,0.0,80207.77142857143,0.1,80207.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,3,1,developing,SFI,1069.0,145692.0285714286,0.1,145692.0,0.0073373952609624,10690.0,0.0073373966998874,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,-4.0,25,1,1,1,0,0,0,0.0073373952609624
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,4,1,developing,SFI,1069.0,170301.2,0.1,170301.0,0.0062771137255638,10690.0,0.0062771210973511,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,4.0,25,0,0,0,1,1,1,0.0062771137255638
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,1,developing,SFI,1069.0,297874.2,0.1,297874.0,0.003588763310149,10690.0,0.0035887657197338,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.003588763310149
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,1,developing,SFI,1069.0,388587.8285714286,0.1,388587.0,0.0027509868333498,10690.0,0.0027509926991896,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),4.92,-0.08,25,0,0,0,0,0,0,0.0027509868333498
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,1,developing,SFI,1069.0,456026.8285714286,0.1,456026.0,0.0023441603279105,10690.0,0.0023441645871068,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.08,25,0,0,0,0,0,0,0.0023441603279105
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,1,developing,SFI,1069.0,578772.0,0.1,578772.0,0.001847014022793,10690.0,0.001847014022793,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.001847014022793
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,1,developing,SFI,1069.0,691179.1142857143,0.1,691179.0,0.001546632382121,10690.0,0.001546632637855,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.001546632382121
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,1,developing,SFI,1069.0,831147.4857142858,0.1,831147.0,0.0012861736555471,10690.0,0.0012861744071746,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.0012861736555471
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,1,developing,SFI,1069.0,983643.9714285716,0.1,983643.0,0.0010867753283207,10690.0,0.0010867764016009,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.0010867753283207
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,1,developing,SFI,1069.0,1128030.8571428573,0.1,1128030.0,0.0009476691113819,10690.0,0.0009476698314761,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.0009476691113819
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,1,developing,SFI,1069.0,1268898.3142857144,0.1,1268898.0,0.0008424630941382,10690.0,0.0008424633028029,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.12,0.1200000000000001,25,0,0,0,0,0,0,0.0008424630941382
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,1,developing,SFI,1069.0,1420157.7714285715,0.1,1420157.0,0.0007527332677443,10690.0,0.0007527336766287,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-0.1200000000000001,25,0,0,0,0,0,0,0.0007527332677443
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,15,1,developing,SFI,1069.0,1566759.6285714286,0.1,1566759.0,0.000682299939637,10690.0,0.0006823002133704,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.000682299939637
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,16,1,developing,SFI,1069.0,1691178.6285714286,0.1,1691178.0,0.0006321035412462,10690.0,0.0006321037761844,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),4.92,-0.08,25,0,0,0,0,0,0,0.0006321035412462
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,17,1,developing,SFI,1069.0,2020848.7142857143,0.1,2020848.0,0.0005289856645096,10690.0,0.0005289858514841,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.08,25,0,0,0,0,0,0,0.0005289856645096
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,18,1,developing,SFI,1069.0,2164733.4285714286,0.1,2164733.0,0.0004938252377362,10690.0,0.0004938253355032,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),4.12,-0.8799999999999999,25,0,0,0,0,0,0,0.0004938252377362
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,19,1,developing,SFI,1069.0,2292301.685714286,0.1,2292301.0,0.0004663435038511,10690.0,0.0004663436433522,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.8799999999999999,25,0,0,0,0,0,0,0.0004663435038511
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,20,1,developing,SFI,1069.0,2488683.314285714,0.1,2488683.0,0.0004295444076245,10690.0,0.0004295444618699,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),4.76,-0.2400000000000002,25,0,0,0,0,0,0,0.0004295444076245
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,21,1,developing,SFI,1069.0,2606740.1428571427,0.1,2606740.0,0.0004100907422357,10690.0,0.0004100907647099,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),6.2,1.4400000000000004,25,0,0,0,0,0,0,0.0004100907422357
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,22,1,developing,SFI,1069.0,2728980.057142857,0.1,2728980.0,0.0003917214408372,10690.0,0.0003917214490395,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-1.2000000000000002,25,0,0,1,0,0,0,0.0003917214408372
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,23,1,developing,SFI,1069.0,2838634.9428571425,0.1,2838634.0,0.0003765894599056,10690.0,0.0003765895849905,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),2.96,-2.04,25,1,1,1,0,1,0,0.0003765894599056
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,24,1,developing,SFI,1069.0,2907794.7428571424,0.1,2907794.0,0.0003676325513091,10690.0,0.0003676326452286,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),4.0,1.04,25,0,0,0,1,1,1,0.0003676325513091
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,25,1,developing,SFI,1069.0,3076040.485714285,0.1,3076040.0,0.0003475246847252,10690.0,0.0003475247396002,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,1.0,25,0,0,0,0,0,0,0.0003475246847252
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,26,1,developing,SFI,1069.0,3287826.3428571424,0.1,3287826.0,0.000325138826849,10690.0,0.0003251388607547,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.000325138826849
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,1,developing,SFI,1069.0,3421577.8,0.1,3421577.0,0.0003124289618666,10690.0,0.0003124290349157,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.0003124289618666
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,1,developing,SFI,1069.0,3619819.2,0.1,3619819.0,0.0002953186170182,10690.0,0.0002953186333349,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.0002953186170182
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,29,1,developing,SFI,1069.0,3720778.542857143,0.1,3720778.0,0.0002873054624689,10690.0,0.0002873055043864,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.0002873054624689
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,30,1,developing,SFI,1069.0,3900880.742857143,0.1,3900880.0,0.0002740406770848,10690.0,0.0002740407292713,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.0002740406770848
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,2,developed,SI,30000.0,1845699.3333333333,1.0,1845699.0,0.0162540016449049,30000.0,0.0162540045803784,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,,0,0,0,0,0,0,0,0.0162540016449049
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,2,2,developed,SI,500000.0,4662554.333333333,1.0,4662554.0,0.107237356233132,500000.0,0.1072373638996996,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.12,0.1200000000000001,25,0,0,0,0,0,0,0.107237356233132
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,3,2,developed,SI,500000.0,6983910.8,1.0,6983910.0,0.0715931251584713,500000.0,0.0715931333593932,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),6.48,1.3600000000000003,25,0,0,0,0,0,0,0.0715931251584713
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,4,2,developed,SI,1500000.0,7598854.466666667,1.0,7598854.0,0.1973981744985299,1500000.0,0.1973981866212984,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),7.12,0.6399999999999997,25,0,0,0,0,0,0,0.1973981744985299
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,2,developed,SI,3799420.0,6619248.133333333,1.0,6619248.0,0.5739957051718322,3799420.0,0.5739957167339855,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,-2.12,25,0,0,1,0,0,0,0.5739957051718322
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,2,developed,SI,0.0,8292031.8,1.0,8292031.0,0.0,0.0,0.0,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.12,0.1200000000000001,25,0,0,0,0,1,0,0.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,2,developed,SI,1500000.0,10326288.6,1.0,10326288.0,0.1452603213123445,1500000.0,0.1452603297525693,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),1.0,-4.12,25,1,1,1,0,0,0,0.1452603213123445
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,2,developed,SI,4000000.0,10108460.533333331,1.0,10108460.0,0.3957081285334922,4000000.0,0.3957081494114831,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),6.68,5.68,25,0,0,0,1,1,1,0.3957081285334922
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,2,developed,SI,5000000.0,11356438.266666666,1.0,11356438.0,0.4402788869707471,5000000.0,0.4402788973091738,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),4.92,-1.7599999999999998,25,1,0,1,0,0,0,0.4402788869707471
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,2,developed,SI,5000000.0,15115684.933333332,1.0,15115684.0,0.3307822319697817,5000000.0,0.3307822523942681,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.08,25,0,0,0,0,1,1,0.3307822319697817
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,2,developed,SI,8000000.0,17417490.4,1.0,17417490.0,0.4593084202302761,8000000.0,0.4593084307784876,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.12,0.1200000000000001,25,0,0,0,0,0,0,0.4593084202302761
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,2,developed,SI,10000000.0,25120662.73333333,1.0,25120662.0,0.398078669585843,10000000.0,0.3980786812067293,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),3.08,-2.04,25,1,1,1,0,0,0,0.398078669585843
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,2,developed,SI,10000000.0,34169461.86666667,1.0,34169461.0,0.2926589841836315,10000000.0,0.2926589916065694,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,1.92,25,0,0,0,1,1,1,0.2926589841836315
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,2,developed,SI,10000000.0,44276602.66666667,1.0,44276602.0,0.2258529200012093,10000000.0,0.2258529234018455,proportional columns are analyst-derived; stage1_cap uses end-of-round wealth (approx),5.0,0.0,25,0,0,0,0,0,0,0.2258529200012093
